,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches 
0,1,Jett,1.08, 17.3  /  16  /  3.7 ,49.3%,14.5%,238,0.1%,"714,931"
1,2,Omen,0.98, 14.8  /  15.2  /  7.9 ,48.7%,12.3%,204,0.1%,"609,272"
2,3,Reyna,1.12, 17.7  /  15.8  /  4.5 ,49.8%,10.1%,243,0.1%,"500,578"
3,4,Sova,1.01, 14.8  /  14.7  /  5.8 ,49.7%,7.9%,205,0.1%,"392,384"
4,5,Killjoy,1.01, 14.6  /  14.5  /  3.6 ,49.8%,7.3%,201,0.1%,"359,175"
5,6,Sage,0.93, 14  /  15  /  7.1 ,50.0%,7.2%,194,0.1%,"354,653"
6,7,Skye,0.94, 14.4  /  15.3  /  7.7 ,49.1%,5.5%,199,0.1%,"272,657"
7,8,Raze,1.04, 16.6  /  16  /  4.7 ,49.7%,4.8%,237,0.1%,"238,521"
8,9,Brimstone,0.96, 14.4  /  15  /  9.2 ,51.4%,4.7%,204,0.1%,"230,280"
9,10,Chamber,1.07, 16.1  /  15.1  /  2.9 ,47.7%,3.9%,216,0.1%,"193,362"
10,11,Cypher,1.01, 14.9  /  14.7  /  4.7 ,49.1%,3.9%,202,0.1%,"193,296"
11,12,Phoenix,1.11, 17.4  /  15.7  /  4.7 ,50.8%,3.8%,241,0.1%,"189,554"
12,13,Breach,0.94, 14.5  /  15.4  /  7.2 ,48.4%,2.8%,200,0.1%,"140,713"
13,14,Gekko,0.94, 14.3  /  15.2  /  5 ,49.4%,2.4%,194,0.1%,"118,745"
14,15,Fade,0.96, 14.5  /  15.2  /  6.7 ,49.4%,2.2%,200,0.1%,"106,957"
15,16,KAY/O,0.92, 14.4  /  15.7  /  9.2 ,45.1%,2.0%,205,0.1%,"97,512"
16,17,Astra,1.02, 15.1  /  14.8  /  6.9 ,48.6%,1.8%,205,0.1%,"91,278"
17,18,Yoru,1, 15.8  /  15.8  /  4.6 ,47.0%,1.0%,217,0.1%,"49,579"
18,19,Neon,0.96, 15.9  /  16.5  /  4.1 ,46.5%,0.9%,222,0.1%,"43,497"
19,20,Viper,0.99, 14.7  /  14.9  /  5.8 ,46.8%,0.6%,205,0.1%,"27,614"
20,21,Harbor,0.91, 14.1  /  15.5  /  6.3 ,44.7%,0.3%,194,0.1%,"15,753"
