,Rank,Agent,KD,KDA,Win %,Pick %,Avg. Score,First Blood %,Matches
0,1,Reyna,1.13, 17.4  /  15.4  /  4.5 ,50.2%,15.2%,246,0.2%,"25,330"
1,2,Jett,1.09, 17  /  15.6  /  3.6 ,49.9%,12.9%,238,0.2%,"21,442"
2,3,Sage,0.95, 13.8  /  14.6  /  7 ,51.7%,11.7%,196,0.1%,"19,527"
3,4,Raze,1.05, 16.3  /  15.6  /  4.9 ,50.9%,9.5%,239,0.1%,"15,856"
4,5,Brimstone,0.95, 14.1  /  14.9  /  5.5 ,51.1%,9.2%,203,0.1%,"15,384"
5,6,Omen,0.95, 14.5  /  15.3  /  4 ,48.7%,8.4%,202,0.1%,"14,003"
6,7,Killjoy,0.97, 13.9  /  14.4  /  3.9 ,49.9%,7.6%,197,0.1%,"12,585"
7,8,Sova,0.98, 14.1  /  14.4  /  6.3 ,49.2%,6.9%,204,0.1%,"11,473"
8,9,Phoenix,1.06, 16.4  /  15.5  /  4.4 ,49.9%,6.0%,233,0.2%,"9,988"
9,10,Cypher,0.95, 13.9  /  14.6  /  4.8 ,49.2%,4.8%,193,0.1%,"8,012"
10,11,Yoru,0.9, 14.2  /  15.8  /  3.9 ,41.9%,3.3%,202,0.1%,"5,411"
11,12,Breach,0.88, 13.8  /  15.7  /  5.9 ,43.7%,2.5%,195,0.1%,"4,137"
12,13,Viper,0.96, 13.9  /  14.4  /  3.3 ,46.0%,1.1%,201,0.1%,"1,760"
13,14,Skye,0.92, 13.7  /  14.9  /  4.7 ,46.9%,0.9%,193,0.1%,"1,499"
