,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches ,Roles 
0,1,Sage,0.78, 11  /  14.2  /  6.4 ,50.6%,12.0%,162,0.1%,"120,040",Sentinel
1,2,Reyna,0.98, 14.6  /  14.9  /  4.6 ,49.6%,10.5%,214,0.2%,"105,427",Duelist
2,3,Raze,0.92, 13.7  /  14.9  /  5.2 ,50.3%,7.5%,209,0.1%,"75,087",Duelist
3,4,Omen,0.87, 12.8  /  14.6  /  5.4 ,49.4%,7.1%,185,0.1%,"71,582",Controller
4,5,Jett,0.92, 13.8  /  15  /  3.9 ,49.0%,6.0%,203,0.2%,"60,564",Duelist
5,6,Killjoy,0.9, 12.3  /  13.7  /  4.3 ,52.0%,5.3%,183,0.1%,"53,402",Sentinel
6,7,Deadlock,0.85, 12.4  /  14.6  /  3.9 ,49.7%,5.3%,184,0.1%,"52,896",Sentinel
7,8,Sova,0.85, 12.1  /  14.3  /  5.2 ,49.8%,4.7%,179,0.1%,"46,750",Initiator
8,9,Gekko,0.78, 11.4  /  14.7  /  4.6 ,48.8%,4.6%,166,0.1%,"46,067",Initiator
9,10,Skye,0.79, 11.5  /  14.5  /  7.3 ,49.4%,4.4%,171,0.1%,"44,217",Initiator
10,11,Phoenix,0.91, 13.4  /  14.7  /  4.5 ,48.3%,4.4%,198,0.2%,"43,979",Duelist
11,12,Yoru,0.86, 12.7  /  14.9  /  4.1 ,46.9%,4.1%,185,0.1%,"41,107",Duelist
12,13,Brimstone,0.86, 12.4  /  14.4  /  6.7 ,50.6%,4.0%,185,0.1%,"39,958",Controller
13,14,Neon,0.85, 13  /  15.3  /  4 ,47.3%,3.5%,191,0.2%,"35,375",Duelist
14,15,Fade,0.78, 11.4  /  14.7  /  6 ,48.8%,3.4%,169,0.1%,"34,527",Initiator
15,16,Viper,0.83, 12  /  14.4  /  4.9 ,48.4%,2.8%,177,0.1%,"27,761",Controller
16,17,KAY/O,0.78, 11.6  /  14.9  /  7.4 ,47.3%,2.7%,175,0.1%,"26,549",Initiator
17,18,Cypher,0.87, 12.1  /  14  /  4.8 ,49.0%,2.5%,174,0.1%,"25,241",Sentinel
18,19,Chamber,0.92, 13.3  /  14.5  /  3.5 ,47.9%,2.1%,192,0.2%,"20,787",Sentinel
19,20,Breach,0.85, 12.6  /  14.8  /  5.6 ,48.1%,1.6%,184,0.1%,"16,174",Initiator
20,21,Harbor,0.78, 11.6  /  14.8  /  5.3 ,47.2%,0.8%,170,0.1%,"8,058",Controller
21,22,Astra,0.89, 12.5  /  14.1  /  5.2 ,48.7%,0.6%,182,0.1%,"6,035",Controller
