,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches ,Roles 
0,1,Reyna,1.14, 17.2  /  15.1  /  4.6 ,50.5%,11.5%,244,0.2%,"459,039",Duelist
1,2,Sage,0.87, 12.7  /  14.6  /  6.9 ,50.0%,9.6%,182,0.1%,"385,439",Sentinel
2,3,Omen,0.96, 14.3  /  14.9  /  6 ,49.4%,8.7%,202,0.1%,"349,070",Controller
3,4,Raze,1.03, 15.8  /  15.4  /  5.2 ,50.5%,7.4%,235,0.2%,"295,629",Duelist
4,5,Jett,1.06, 16.3  /  15.4  /  3.9 ,49.5%,6.8%,233,0.2%,"272,339",Duelist
5,6,Skye,0.9, 13.2  /  14.7  /  7.8 ,49.5%,6.1%,190,0.1%,"246,133",Initiator
6,7,Killjoy,0.96, 13.5  /  14.1  /  3.9 ,50.4%,5.1%,194,0.1%,"205,982",Sentinel
7,8,Deadlock,0.95, 14.1  /  14.8  /  4 ,49.3%,5.0%,201,0.1%,"198,714",Sentinel
8,9,Gekko,0.89, 13.3  /  14.9  /  4.8 ,49.7%,4.7%,187,0.1%,"187,398",Initiator
9,10,Brimstone,0.94, 13.8  /  14.7  /  7.4 ,50.5%,4.6%,202,0.1%,"184,921",Controller
10,11,Phoenix,1.06, 15.9  /  14.9  /  4.6 ,49.8%,3.5%,228,0.1%,"140,731",Duelist
11,12,Chamber,1.06, 15.3  /  14.5  /  3.3 ,49.6%,3.3%,213,0.2%,"132,721",Sentinel
12,13,Breach,0.92, 13.9  /  15.1  /  6.2 ,49.8%,3.0%,199,0.1%,"121,973",Initiator
13,14,Fade,0.89, 13.2  /  14.9  /  6.2 ,49.0%,2.7%,190,0.1%,"109,833",Initiator
14,15,Neon,0.98, 15.4  /  15.8  /  4.3 ,48.5%,2.7%,222,0.2%,"109,415",Duelist
15,16,Viper,0.95, 13.8  /  14.6  /  5.5 ,49.0%,2.7%,199,0.1%,"107,070",Controller
16,17,Sova,0.92, 13.5  /  14.7  /  5.3 ,48.1%,2.6%,196,0.1%,"105,238",Initiator
17,18,Cypher,0.97, 13.8  /  14.3  /  4.8 ,48.7%,2.6%,193,0.1%,"103,522",Sentinel
18,19,KAY/O,0.87, 13.2  /  15.2  /  8.4 ,46.1%,2.4%,194,0.1%,"97,367",Initiator
19,20,Yoru,0.95, 14.6  /  15.3  /  4.3 ,46.1%,2.2%,207,0.1%,"88,755",Duelist
20,21,Harbor,0.89, 13.3  /  15  /  5.7 ,47.1%,1.4%,189,0.1%,"54,984",Controller
21,22,Astra,1.0, 14.4  /  14.4  /  5.5 ,49.5%,1.1%,202,0.1%,"45,996",Controller
