,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches ,Roles 
0,1,Jett,1.09, 17.4  /  16  /  3.6 ,49.1%,14.8%,239,0.2%,"296,184",Duelist
1,2,Omen,0.99, 14.9  /  15.1  /  7.9 ,49.0%,12.5%,204,0.1%,"249,658",Controller
2,3,Reyna,1.13, 17.7  /  15.8  /  4.4 ,49.7%,10.8%,244,0.2%,"217,223",Duelist
3,4,Sova,1.01, 14.8  /  14.7  /  5.7 ,50.0%,7.7%,204,0.1%,"153,884",Initiator
4,5,Skye,0.95, 14.4  /  15.2  /  7.7 ,49.7%,6.0%,199,0.1%,"119,686",Initiator
5,6,Killjoy,1.02, 14.8  /  14.5  /  3.5 ,50.4%,5.9%,202,0.1%,"118,813",Sentinel
6,7,Sage,0.94, 14.1  /  15  /  7 ,50.3%,5.6%,194,0.1%,"113,014",Sentinel
7,8,Raze,1.05, 16.7  /  15.9  /  4.7 ,50.0%,4.7%,238,0.2%,"93,292",Duelist
8,9,Brimstone,0.97, 14.5  /  15  /  9.3 ,51.2%,4.5%,204,0.1%,"90,054",Controller
9,10,Chamber,1.08, 16.3  /  15  /  2.8 ,48.6%,4.3%,218,0.2%,"86,608",Sentinel
10,11,Deadlock,1.0, 15.1  /  15.2  /  3.8 ,49.0%,4.0%,221,0.1%,"81,136",Sentinel
11,12,Phoenix,1.11, 17.4  /  15.6  /  4.6 ,50.6%,3.7%,241,0.2%,"74,528",Duelist
12,13,Cypher,1.02, 14.9  /  14.7  /  4.7 ,49.1%,3.5%,202,0.1%,"69,269",Sentinel
13,14,Breach,0.95, 14.5  /  15.4  /  7.3 ,48.7%,2.8%,201,0.1%,"56,355",Initiator
14,15,Astra,1.03, 15.2  /  14.8  /  6.9 ,49.2%,1.8%,206,0.1%,"36,865",Controller
15,16,Fade,0.96, 14.5  /  15.1  /  6.6 ,49.4%,1.7%,200,0.1%,"34,728",Initiator
16,17,KAY/O,0.93, 14.5  /  15.6  /  9.1 ,44.9%,1.6%,205,0.1%,"31,466",Initiator
17,18,Gekko,0.94, 14.3  /  15.2  /  5 ,48.9%,1.5%,194,0.1%,"30,746",Initiator
18,19,Yoru,1.02, 16.1  /  15.8  /  4.4 ,47.6%,1.1%,220,0.2%,"21,810",Duelist
19,20,Neon,0.97, 16.1  /  16.5  /  4.1 ,47.4%,0.8%,223,0.2%,"16,468",Duelist
20,21,Viper,0.99, 14.7  /  14.8  /  5.7 ,48.1%,0.5%,204,0.1%,"9,394",Controller
21,22,Harbor,0.92, 14.1  /  15.3  /  6.2 ,45.9%,0.2%,194,0.1%,"3,737",Controller
