,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches 
0,1,Jett,1.07, 17.3  /  16.1  /  3.7 ,48.4%,15.3%,236,0.1%,"16,291"
1,2,Omen,0.98, 14.9  /  15.2  /  8.2 ,48.2%,12.0%,205,0.1%,"12,808"
2,3,Reyna,1.13, 17.9  /  15.8  /  4.5 ,50.4%,10.2%,245,0.1%,"10,841"
3,4,Sova,1.02, 15  /  14.7  /  5.9 ,50.1%,9.1%,208,0.2%,"9,705"
4,5,Killjoy,1.03, 15  /  14.5  /  3.6 ,49.6%,7.3%,205,0.2%,"7,791"
5,6,Sage,0.94, 14.1  /  15  /  7.1 ,49.6%,6.4%,196,0.1%,"6,815"
6,7,Cypher,1.03, 15.2  /  14.8  /  4.8 ,49.9%,5.2%,205,0.1%,"5,545"
7,8,Raze,1.05, 16.8  /  16.1  /  4.7 ,50.7%,4.9%,240,0.1%,"5,228"
8,9,Skye,0.96, 14.7  /  15.3  /  7.8 ,49.8%,4.6%,202,0.1%,"4,882"
9,10,Brimstone,0.97, 14.5  /  15  /  9.3 ,51.1%,4.4%,204,0.1%,"4,694"
10,11,Phoenix,1.11, 17.5  /  15.7  /  4.8 ,51.0%,4.3%,242,0.1%,"4,611"
11,12,Fade,0.98, 14.9  /  15.2  /  6.8 ,50.4%,3.7%,203,0.1%,"3,922"
12,13,Breach,0.95, 14.7  /  15.4  /  7.5 ,46.2%,3.1%,203,0.1%,"3,264"
13,14,Chamber,1.08, 16.3  /  15.1  /  2.8 ,47.3%,2.6%,218,0.1%,"2,760"
14,15,KAY/O,0.92, 14.5  /  15.7  /  9.6 ,44.2%,2.3%,206,0.1%,"2,452"
15,16,Astra,1.02, 15.3  /  14.9  /  7.1 ,48.7%,2.2%,206,0.2%,"2,357"
16,17,Neon,0.95, 15.8  /  16.7  /  4.1 ,45.6%,0.9%,220,0.1%,"1,012"
17,18,Yoru,1, 16.2  /  16.3  /  4.6 ,46.8%,0.9%,219,0.1%,945
18,19,Viper,0.97, 14  /  14.4  /  5.8 ,48.2%,0.4%,197,0.2%,392
19,20,Harbor,0.92, 14.2  /  15.4  /  6.6 ,47.2%,0.4%,198,0.1%,379
