,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches ,Roles 
0,1,Sage,0.71, 10  /  14.1  /  5.8 ,50.3%,12.2%,150,0.1%,"30,994",Sentinel
1,2,Reyna,0.96, 13.8  /  14.5  /  4.5 ,49.8%,10.6%,204,0.2%,"26,987",Duelist
2,3,Raze,0.88, 12.8  /  14.6  /  4.9 ,49.8%,7.8%,199,0.2%,"19,735",Duelist
3,4,Omen,0.82, 11.9  /  14.5  /  4.7 ,48.8%,6.3%,174,0.1%,"15,941",Controller
4,5,Jett,0.87, 12.6  /  14.4  /  3.7 ,48.7%,6.0%,188,0.2%,"15,160",Duelist
5,6,Deadlock,0.8, 11.5  /  14.4  /  3.8 ,48.6%,5.7%,167,0.1%,"14,496",Sentinel
6,7,Yoru,0.82, 11.9  /  14.6  /  4.1 ,47.7%,5.2%,175,0.1%,"13,240",Duelist
7,8,Gekko,0.75, 10.9  /  14.5  /  4.5 ,49.2%,5.1%,161,0.1%,"12,902",Initiator
8,9,Phoenix,0.86, 12.3  /  14.3  /  4.2 ,48.3%,4.8%,184,0.1%,"12,244",Duelist
9,10,Neon,0.81, 12.1  /  14.9  /  3.9 ,47.5%,4.3%,181,0.2%,"10,811",Duelist
10,11,Skye,0.75, 10.7  /  14.3  /  6.8 ,50.4%,4.2%,162,0.1%,"10,578",Initiator
11,12,Fade,0.73, 10.6  /  14.5  /  5.9 ,48.6%,3.7%,159,0.1%,"9,487",Initiator
12,13,Sova,0.75, 10.8  /  14.4  /  4.9 ,48.2%,3.7%,163,0.1%,"9,334",Initiator
13,14,Killjoy,0.81, 11.1  /  13.7  /  4 ,51.4%,3.7%,168,0.1%,"9,263",Sentinel
14,15,Brimstone,0.8, 11.3  /  14.2  /  5.8 ,49.6%,3.5%,172,0.1%,"8,833",Controller
15,16,Viper,0.77, 11  /  14.4  /  4.7 ,47.7%,3.2%,165,0.1%,"8,124",Controller
16,17,KAY/O,0.72, 10.6  /  14.8  /  7.7 ,46.7%,2.4%,162,0.1%,"6,167",Initiator
17,18,Cypher,0.81, 11.2  /  13.8  /  4.6 ,50.2%,2.3%,166,0.1%,"5,787",Sentinel
18,19,Chamber,0.88, 12.4  /  14.2  /  3.4 ,49.2%,2.2%,182,0.2%,"5,492",Sentinel
19,20,Breach,0.83, 11.8  /  14.1  /  5.3 ,50.1%,1.6%,177,0.1%,"3,996",Initiator
20,21,Harbor,0.73, 10.8  /  14.6  /  4.9 ,47.0%,1.0%,161,0.1%,"2,513",Controller
21,22,Astra,0.86, 11.6  /  13.5  /  4.4 ,48.9%,0.6%,175,0.1%,"1,410",Controller
