,Rank,Agent,KD,KDA,Win %,Pick %,Avg. Score,First Blood %,Matches
0,1,Jett,1.12, 17.5  /  15.7  /  3.7 ,50.0%,15.7%,244,0.2%,"2,091,969"
1,2,Reyna,1.12, 17.5  /  15.6  /  4 ,50.8%,14.9%,244,0.2%,"1,987,674"
2,3,Sage,0.94, 13.8  /  14.8  /  6.8 ,51.5%,12.2%,189,0.1%,"1,628,430"
3,4,Sova,0.98, 14.3  /  14.6  /  6 ,51.0%,7.4%,203,0.1%,"982,260"
4,5,Viper,0.99, 14.4  /  14.6  /  5.3 ,51.3%,6.4%,199,0.1%,"854,607"
5,6,Raze,1.03, 16.3  /  15.9  /  4.8 ,50.4%,6.0%,237,0.2%,"804,270"
6,7,Omen,0.96, 14.7  /  15.3  /  5.3 ,48.9%,5.6%,201,0.1%,"738,990"
7,8,Chamber,1.07, 15.9  /  14.9  /  3.1 ,50.1%,5.5%,216,0.1%,"732,717"
8,9,Killjoy,0.97, 14.1  /  14.5  /  3.9 ,50.4%,5.2%,199,0.1%,"697,068"
9,10,Skye,0.95, 14.4  /  15.2  /  5.7 ,49.0%,5.1%,198,0.1%,"683,706"
10,11,Brimstone,0.96, 14.3  /  14.9  /  6.7 ,51.2%,3.4%,200,0.1%,"458,286"
11,12,Cypher,0.97, 14.4  /  14.8  /  4 ,48.8%,3.2%,196,0.1%,"425,391"
12,13,Astra,0.99, 14.6  /  14.7  /  5.5 ,50.0%,3.2%,197,0.1%,"422,280"
13,14,Breach,0.92, 14.2  /  15.4  /  5.4 ,47.8%,2.0%,197,0.1%,"267,903"
14,15,Phoenix,1.03, 16.1  /  15.6  /  3.8 ,48.4%,1.6%,227,0.2%,"215,781"
15,16,KAY/O,0.92, 14.3  /  15.5  /  7.5 ,45.8%,1.6%,201,0.1%,"209,304"
16,17,Yoru,0.96, 15  /  15.7  /  3.3 ,42.3%,0.7%,210,0.2%,"97,920"
