,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches 
0,1,Reyna,1.19, 18.3  /  15.3  /  4.6 ,50.6%,12.5%,256,0.2%,"461,315"
1,2,Jett,1.13, 17.5  /  15.6  /  3.9 ,49.5%,10.8%,245,0.2%,"399,484"
2,3,Sage,0.91, 13.4  /  14.8  /  7 ,50.1%,7.2%,189,0.1%,"265,949"
3,4,Skye,0.94, 14.1  /  14.9  /  7.8 ,49.6%,5.9%,198,0.1%,"218,885"
4,5,Omen,0.99, 14.9  /  15.1  /  6.4 ,48.2%,5.4%,207,0.1%,"197,994"
5,6,Raze,1.06, 16.6  /  15.6  /  4.9 ,50.0%,5.1%,241,0.2%,"188,066"
6,7,Deadlock,1, 15  /  14.9  /  4 ,48.9%,5.0%,211,0.1%,"182,654"
7,8,Viper,1.01, 14.7  /  14.5  /  5.9 ,50.2%,4.8%,208,0.1%,"177,386"
8,9,Killjoy,1.01, 14.3  /  14.1  /  3.9 ,50.8%,4.7%,201,0.1%,"172,680"
9,10,Chamber,1.11, 16.3  /  14.6  /  3.1 ,48.8%,4.4%,222,0.2%,"163,997"
10,11,Brimstone,0.98, 14.4  /  14.7  /  8 ,50.9%,4.3%,207,0.1%,"157,279"
11,12,Gekko,0.95, 14.1  /  14.9  /  5 ,50.5%,4.0%,195,0.1%,"147,074"
12,13,Phoenix,1.14, 17.4  /  15.2  /  4.8 ,51.1%,3.7%,245,0.2%,"137,971"
13,14,Fade,0.96, 14.3  /  14.9  /  6.4 ,50.0%,3.4%,200,0.1%,"127,265"
14,15,Cypher,1.02, 14.5  /  14.3  /  4.9 ,49.3%,3.2%,200,0.1%,"117,839"
15,16,Astra,1.06, 15.1  /  14.2  /  6.3 ,50.6%,3.1%,208,0.1%,"114,933"
16,17,Sova,0.99, 14.5  /  14.6  /  5.6 ,48.9%,2.4%,206,0.1%,"89,962"
17,18,Harbor,0.92, 13.8  /  15.1  /  6.1 ,47.6%,2.4%,193,0.1%,"88,666"
18,19,KAY/O,0.92, 14.2  /  15.4  /  8.2 ,45.9%,2.3%,204,0.1%,"84,783"
19,20,Neon,1.02, 16.4  /  16.1  /  4.2 ,48.7%,1.8%,232,0.2%,"67,675"
20,21,Breach,0.95, 14.5  /  15.3  /  6.3 ,47.7%,1.8%,205,0.1%,"65,416"
21,22,Yoru,1.03, 16  /  15.5  /  4.4 ,47.1%,1.7%,223,0.2%,"62,488"
