,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches 
0,1,Jett,1.1, 17.3  /  15.8  /  3.8 ,49.4%,12.6%,240,0.2%,"342,601"
1,2,Reyna,1.16, 18  /  15.5  /  4.5 ,50.3%,11.5%,250,0.2%,"313,119"
2,3,Skye,0.94, 14.2  /  15  /  7.8 ,50.0%,6.4%,198,0.1%,"174,240"
3,4,Sage,0.91, 13.5  /  14.9  /  7 ,50.2%,5.9%,189,0.1%,"159,452"
4,5,Viper,1.01, 14.8  /  14.6  /  6 ,50.3%,5.3%,207,0.1%,"143,266"
5,6,Chamber,1.1, 16.2  /  14.8  /  3 ,49.0%,5.1%,219,0.2%,"139,990"
6,7,Killjoy,1.01, 14.5  /  14.3  /  3.8 ,50.5%,4.8%,201,0.1%,"131,706"
7,8,Raze,1.05, 16.6  /  15.8  /  4.8 ,49.9%,4.7%,239,0.2%,"127,562"
8,9,Deadlock,0.99, 14.9  /  15  /  4 ,49.1%,4.6%,207,0.1%,"125,345"
9,10,Omen,0.97, 14.7  /  15.2  /  6.8 ,48.0%,4.5%,204,0.1%,"122,120"
10,11,Gekko,0.95, 14.1  /  14.9  /  5 ,50.8%,4.1%,193,0.1%,"111,458"
11,12,Astra,1.06, 15.2  /  14.4  /  6.6 ,50.6%,4.1%,207,0.1%,"110,200"
12,13,Brimstone,0.97, 14.3  /  14.8  /  8.4 ,51.2%,3.9%,204,0.1%,"104,718"
13,14,Fade,0.96, 14.4  /  15  /  6.4 ,49.6%,3.8%,200,0.1%,"104,632"
14,15,Phoenix,1.13, 17.4  /  15.4  /  4.8 ,50.7%,3.8%,244,0.2%,"103,108"
15,16,Cypher,1.01, 14.6  /  14.4  /  4.8 ,49.9%,3.3%,200,0.1%,"89,254"
16,17,Harbor,0.91, 13.9  /  15.2  /  6.2 ,46.9%,2.8%,192,0.1%,"75,723"
17,18,Sova,0.99, 14.6  /  14.7  /  5.6 ,49.0%,2.2%,205,0.1%,"60,434"
18,19,KAY/O,0.91, 14.2  /  15.5  /  8.4 ,45.8%,2.2%,203,0.1%,"60,216"
19,20,Breach,0.93, 14.4  /  15.4  /  6.6 ,47.0%,1.5%,201,0.1%,"40,667"
20,21,Yoru,1.02, 16  /  15.6  /  4.4 ,47.6%,1.5%,222,0.2%,"39,466"
21,22,Neon,1, 16.2  /  16.3  /  4.2 ,47.8%,1.4%,228,0.2%,"39,379"
