,Rank,Agent,KD,KDA,Win %,Pick %,Avg. Score,First Blood %,Matches
0,1,Jett,1.06, 16.9  /  16  /  3.6 ,50.3%,15.0%,236,0.2%,"262,956"
1,2,Sage,0.95, 13.9  /  14.7  /  7 ,51.1%,13.2%,194,0.1%,"232,203"
2,3,Reyna,1.1, 17.2  /  15.7  /  4.5 ,52.1%,12.8%,241,0.2%,"224,094"
3,4,Omen,0.96, 14.5  /  15.2  /  4 ,49.8%,12.6%,201,0.1%,"220,320"
4,5,Raze,1.01, 16.2  /  15.9  /  4.9 ,52.1%,9.4%,236,0.2%,"165,444"
5,6,Sova,0.98, 14.1  /  14.4  /  6.5 ,49.4%,7.8%,203,0.1%,"137,088"
6,7,Killjoy,0.98, 14.1  /  14.5  /  3.8 ,49.7%,7.5%,198,0.1%,"131,886"
7,8,Cypher,0.94, 13.9  /  14.8  /  4.8 ,46.7%,5.3%,191,0.1%,"92,361"
8,9,Brimstone,0.94, 14.1  /  15  /  5.3 ,50.4%,5.0%,199,0.1%,"86,955"
9,10,Phoenix,1.04, 16.3  /  15.7  /  4.4 ,48.1%,4.8%,230,0.2%,"83,487"
10,11,Breach,0.89, 13.7  /  15.3  /  6.5 ,48.0%,2.4%,191,0.1%,"42,738"
11,12,Viper,1, 14.6  /  14.7  /  4.7 ,50.3%,1.5%,203,0.1%,"26,061"
12,13,Astra,0.95, 14.2  /  14.9  /  4.3 ,45.0%,1.3%,197,0.1%,"22,083"
13,14,Skye,0.94, 14  /  14.9  /  5.1 ,54.1%,1.0%,192,0.1%,"16,881"
14,15,Yoru,0.92, 14.7  /  16  /  3.9 ,40.2%,0.5%,205,0.1%,"9,384"
