,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches ,Roles 
0,1,Jett,1.11, 17.9  /  16.1  /  3.5 ,49.8%,21.0%,242,0.1%,"24,378",Duelist
1,2,Killjoy,1.09, 16.1  /  14.7  /  3.4 ,50.2%,12.3%,216,0.1%,"14,224",Sentinel
2,3,Skye,0.98, 15  /  15.3  /  8.3 ,50.6%,9.8%,203,0.1%,"11,373",Initiator
3,4,Astra,1.09, 15.8  /  14.5  /  7.1 ,51.0%,8.9%,210,0.1%,"10,370",Controller
4,5,Viper,1.09, 16.3  /  15  /  6.4 ,49.2%,8.8%,222,0.1%,"10,221",Controller
5,6,Reyna,1.15, 18.1  /  15.8  /  4.3 ,52.2%,6.9%,245,0.1%,"8,061",Duelist
6,7,Fade,0.99, 15.2  /  15.3  /  6.6 ,48.6%,5.5%,207,0.1%,"6,431",Initiator
7,8,Harbor,0.96, 14.7  /  15.3  /  6.6 ,47.8%,5.0%,197,0.1%,"5,804",Controller
8,9,Phoenix,1.12, 17.7  /  15.8  /  5.1 ,51.9%,3.7%,243,0.1%,"4,319",Duelist
9,10,Chamber,1.11, 16.9  /  15.3  /  2.4 ,45.3%,3.2%,222,0.1%,"3,671",Sentinel
10,11,Gekko,1.0, 15.1  /  15.1  /  5 ,50.3%,3.2%,200,0.1%,"3,665",Initiator
11,12,Cypher,1.07, 15.7  /  14.7  /  4.4 ,50.5%,2.7%,209,0.1%,"3,125",Sentinel
12,13,Raze,1.1, 17.6  /  16.1  /  4.8 ,51.8%,2.5%,249,0.1%,"2,856",Duelist
13,14,Sova,1.07, 15.7  /  14.6  /  6.2 ,51.2%,1.7%,214,0.1%,"1,945",Initiator
14,15,Yoru,1.03, 16.5  /  16  /  4.7 ,48.9%,1.4%,227,0.1%,"1,590",Duelist
15,16,KAY/O,0.98, 15.2  /  15.5  /  9.9 ,49.3%,1.2%,213,0.1%,"1,405",Initiator
16,17,Sage,0.97, 15  /  15.4  /  7.5 ,52.8%,0.9%,203,0.1%,"1,087",Sentinel
17,18,Brimstone,1.02, 14.8  /  14.5  /  9.5 ,50.4%,0.4%,209,0.1%,498,Controller
18,19,Neon,1.0, 17.1  /  17.1  /  4.2 ,48.7%,0.4%,232,0.1%,487,Duelist
19,20,Omen,1.05, 16.2  /  15.4  /  8.1 ,54.8%,0.4%,212,0.1%,467,Controller
20,21,Breach,1.05, 13.9  /  13.2  /  6.4 ,60.0%,0.0%,208,10,,Initiator
