,Rank,Agent,KD,KDA,Win %,Pick %,Avg. Score,First Blood %,Matches
0,1,Jett,1.08, 17.2  /  15.9  /  3.6 ,50.2%,15.3%,239,0.2%,"332,673"
1,2,Sage,0.95, 14  /  14.8  /  7 ,50.5%,13.2%,196,0.1%,"286,875"
2,3,Reyna,1.1, 17.3  /  15.7  /  4.5 ,51.0%,12.9%,243,0.2%,"279,633"
3,4,Omen,0.97, 14.7  /  15.2  /  3.9 ,49.3%,11.5%,203,0.1%,"249,849"
4,5,Raze,1.04, 16.5  /  15.9  /  4.9 ,50.8%,10.0%,241,0.2%,"216,189"
5,6,Sova,0.98, 14.2  /  14.5  /  6.5 ,50.2%,7.4%,204,0.1%,"160,395"
6,7,Killjoy,0.99, 14.3  /  14.4  /  3.8 ,50.8%,7.3%,200,0.1%,"158,712"
7,8,Cypher,0.96, 14.1  /  14.7  /  4.8 ,48.3%,5.1%,196,0.1%,"110,007"
8,9,Phoenix,1.03, 16  /  15.6  /  4.3 ,49.3%,5.0%,228,0.2%,"108,171"
9,10,Brimstone,0.97, 14.5  /  15  /  5.3 ,51.2%,4.7%,204,0.1%,"102,918"
10,11,Breach,0.91, 14  /  15.5  /  6.5 ,46.8%,2.8%,197,0.1%,"59,823"
11,12,Viper,0.97, 14.3  /  14.8  /  4.5 ,48.1%,1.7%,201,0.1%,"36,771"
12,13,Astra,0.97, 14.5  /  14.9  /  4.4 ,47.5%,1.3%,198,0.1%,"28,101"
13,14,Skye,0.95, 14.4  /  15.1  /  5 ,48.6%,1.1%,199,0.1%,"23,001"
14,15,Yoru,0.9, 14.1  /  15.7  /  3.8 ,41.0%,0.7%,199,0.1%,"14,943"
