,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches 
0,1,Reyna,1.16, 17.8  /  15.4  /  4.6 ,50.3%,11.9%,250,0.2%,"488,461"
1,2,Jett,1.11, 17.4  /  15.7  /  3.8 ,49.5%,10.5%,243,0.2%,"431,042"
2,3,Omen,0.99, 14.9  /  15  /  7.4 ,49.0%,9.9%,207,0.1%,"404,831"
3,4,Killjoy,1.01, 14.3  /  14.1  /  3.9 ,49.9%,8.7%,201,0.1%,"355,378"
4,5,Sage,0.92, 13.5  /  14.7  /  7 ,49.8%,7.5%,190,0.1%,"306,232"
5,6,Sova,1.02, 14.7  /  14.4  /  5.8 ,50.4%,6.4%,208,0.1%,"263,959"
6,7,Raze,1.05, 16.4  /  15.6  /  5.1 ,49.8%,6.0%,240,0.2%,"244,769"
7,8,Brimstone,0.97, 14.4  /  14.8  /  8.7 ,51.0%,5.6%,207,0.1%,"229,173"
8,9,Deadlock,0.99, 14.7  /  14.9  /  3.9 ,48.8%,4.8%,211,0.1%,"197,831"
9,10,Skye,0.93, 13.9  /  15  /  7.7 ,49.2%,4.3%,197,0.1%,"178,157"
10,11,Phoenix,1.12, 17.2  /  15.3  /  4.7 ,50.7%,3.5%,243,0.2%,"144,467"
11,12,KAY/O,0.91, 14  /  15.3  /  8.3 ,46.0%,3.0%,200,0.1%,"124,815"
12,13,Chamber,1.1, 16.3  /  14.8  /  3.1 ,48.8%,2.6%,223,0.2%,"108,698"
13,14,Cypher,1.01, 14.4  /  14.4  /  5 ,49.4%,2.6%,199,0.1%,"105,817"
14,15,Gekko,0.92, 13.9  /  15.1  /  4.7 ,47.7%,2.3%,193,0.1%,"93,856"
15,16,Fade,0.94, 14.1  /  14.9  /  6.3 ,48.7%,2.1%,198,0.1%,"84,398"
16,17,Breach,0.94, 14.4  /  15.3  /  6.4 ,48.1%,1.9%,204,0.1%,"78,634"
17,18,Viper,0.98, 14.4  /  14.6  /  5.5 ,48.3%,1.7%,203,0.1%,"68,123"
18,19,Neon,0.99, 16  /  16.1  /  4.1 ,47.3%,1.5%,226,0.2%,"61,962"
19,20,Yoru,1.01, 15.6  /  15.4  /  4.3 ,46.5%,1.5%,219,0.2%,"61,174"
20,21,Astra,1.04, 15.2  /  14.5  /  6.7 ,50.0%,1.4%,210,0.1%,"55,497"
21,22,Harbor,0.92, 14  /  15.1  /  5.9 ,45.8%,0.5%,196,0.1%,"18,729"
