,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches 
0,1,Jett,1.07, 17.4  /  16.3  /  3.6 ,48.5%,13.6%,239,0.2%,"120,703"
1,2,Raze,1.05, 17.1  /  16.3  /  4.9 ,49.8%,11.9%,245,0.2%,"106,155"
2,3,Omen,1, 15.1  /  15.1  /  8.4 ,48.8%,11.7%,207,0.1%,"103,785"
3,4,Skye,0.96, 14.6  /  15.1  /  8.1 ,49.4%,11.3%,199,0.1%,"100,431"
4,5,Sage,0.97, 14.7  /  15.1  /  7.4 ,51.2%,10.0%,202,0.1%,"88,818"
5,6,Reyna,1.12, 17.7  /  15.8  /  4.3 ,49.6%,7.9%,242,0.2%,"70,173"
6,7,Cypher,1.01, 15  /  14.8  /  4.5 ,48.1%,5.6%,201,0.1%,"49,840"
7,8,Killjoy,1.04, 15.1  /  14.6  /  3.6 ,49.4%,4.1%,207,0.1%,"36,623"
8,9,Astra,1.05, 15.5  /  14.8  /  7.4 ,49.0%,4.0%,210,0.1%,"35,596"
9,10,Deadlock,1.03, 15.6  /  15.2  /  3.9 ,48.7%,3.8%,227,0.1%,"34,196"
10,11,Chamber,1.08, 16.5  /  15.2  /  2.7 ,47.3%,2.9%,220,0.2%,"26,113"
11,12,Brimstone,0.99, 15  /  15.1  /  10 ,50.9%,2.8%,211,0.1%,"25,297"
12,13,Breach,0.95, 14.5  /  15.3  /  7.7 ,48.0%,2.2%,199,0.1%,"19,925"
13,14,Phoenix,1.09, 17.1  /  15.7  /  4.8 ,51.3%,1.5%,236,0.2%,"13,514"
14,15,KAY/O,0.94, 14.7  /  15.6  /  9.2 ,45.4%,1.4%,206,0.1%,"12,400"
15,16,Fade,0.97, 14.8  /  15.2  /  6.2 ,46.5%,1.1%,201,0.1%,"9,388"
16,17,Gekko,0.96, 14.6  /  15.2  /  4.7 ,48.8%,1.0%,196,0.1%,"8,927"
17,18,Yoru,1.02, 16.2  /  15.9  /  4.5 ,46.6%,0.9%,222,0.2%,"7,863"
18,19,Viper,1.05, 15.7  /  15  /  5.7 ,48.6%,0.8%,217,0.1%,"7,419"
19,20,Sova,1, 14.9  /  15  /  5.6 ,47.5%,0.7%,208,0.1%,"6,006"
20,21,Neon,0.98, 16.1  /  16.5  /  4.2 ,46.9%,0.5%,224,0.2%,"4,260"
21,22,Harbor,0.92, 14.2  /  15.5  /  6.4 ,43.8%,0.1%,195,"1,145",
