,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches ,Roles 
0,1,Sage,0.77, 10.8  /  14.1  /  6.2 ,49.7%,13.2%,160,0.1%,"230,890",Sentinel
1,2,Reyna,0.98, 14.4  /  14.7  /  4.5 ,49.4%,11.0%,212,0.1%,"193,268",Duelist
2,3,Raze,0.9, 13.4  /  14.8  /  5 ,49.7%,7.7%,206,0.1%,"134,459",Duelist
3,4,Omen,0.85, 12.5  /  14.6  /  5.1 ,48.5%,6.9%,181,0.1%,"121,618",Controller
4,5,Jett,0.91, 13.5  /  14.9  /  3.8 ,48.7%,6.9%,200,0.1%,"120,532",Duelist
5,6,Killjoy,0.87, 11.9  /  13.7  /  4.3 ,51.5%,5.3%,180,0.1%,"92,945",Sentinel
6,7,Sova,0.83, 11.8  /  14.2  /  5 ,49.4%,5.1%,177,0.1%,"90,163",Initiator
7,8,Gekko,0.77, 11.3  /  14.7  /  4.5 ,48.3%,5.1%,165,0.1%,"89,822",Initiator
8,9,Phoenix,0.89, 13  /  14.5  /  4.4 ,48.1%,5.1%,194,0.1%,"89,246",Duelist
9,10,Yoru,0.84, 12.4  /  14.9  /  4.2 ,46.6%,4.7%,181,0.1%,"82,448",Duelist
10,11,Fade,0.77, 11.2  /  14.6  /  5.9 ,47.8%,4.1%,167,0.1%,"72,481",Initiator
11,12,Neon,0.82, 12.5  /  15.3  /  4 ,47.0%,4.1%,186,0.1%,"71,660",Duelist
12,13,Brimstone,0.84, 12.1  /  14.4  /  6.3 ,49.7%,3.7%,182,0.1%,"65,762",Controller
13,14,Skye,0.78, 11.3  /  14.4  /  7.1 ,49.1%,3.6%,169,0.1%,"62,373",Initiator
14,15,Viper,0.81, 11.7  /  14.4  /  4.8 ,48.2%,3.3%,174,0.1%,"57,502",Controller
15,16,KAY/O,0.76, 11.3  /  14.8  /  7.3 ,47.6%,2.8%,172,0.1%,"49,306",Initiator
16,17,Cypher,0.85, 11.8  /  14  /  4.9 ,49.1%,2.6%,171,0.1%,"45,767",Sentinel
17,18,Chamber,0.9, 13  /  14.4  /  3.5 ,48.0%,2.0%,188,0.1%,"35,540",Sentinel
18,19,Breach,0.83, 12.3  /  14.7  /  5.4 ,48.7%,1.3%,181,0.1%,"22,381",Initiator
19,20,Harbor,0.76, 11.2  /  14.7  /  5 ,46.5%,0.9%,167,0.1%,"16,016",Controller
20,21,Astra,0.87, 12.1  /  13.9  /  4.9 ,48.3%,0.5%,178,0.1%,"9,604",Controller
