,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches 
0,1,Jett,1.07, 17.4  /  16.2  /  3.7 ,48.9%,17.2%,236,0.1%,"504,816"
1,2,Omen,0.98, 14.9  /  15.2  /  9.3 ,48.0%,12.8%,204,0.1%,"373,285"
2,3,Sova,1.02, 15  /  14.6  /  6.3 ,49.9%,12.7%,207,0.1%,"371,180"
3,4,Killjoy,1.02, 14.8  /  14.5  /  3.7 ,49.2%,11.3%,201,0.1%,"329,677"
4,5,Reyna,1.1, 17.5  /  15.9  /  4.5 ,50.0%,9.2%,239,0.1%,"268,751"
5,6,KAY/O,0.92, 14.5  /  15.7  /  9.6 ,45.0%,5.1%,204,0.1%,"149,611"
6,7,Raze,1.02, 16.5  /  16.1  /  5 ,49.5%,4.3%,235,0.1%,"124,481"
7,8,Brimstone,0.97, 14.6  /  15  /  10.7 ,52.2%,4.1%,207,0.1%,"120,116"
8,9,Sage,0.96, 14.4  /  15  /  7.2 ,50.8%,3.7%,198,0.1%,"107,815"
9,10,Cypher,1.02, 15  /  14.7  /  5 ,49.7%,3.2%,200,0.1%,"94,176"
10,11,Phoenix,1.09, 17.3  /  15.8  /  5 ,51.4%,3.1%,239,0.1%,"91,752"
11,12,Skye,0.94, 14.5  /  15.4  /  8 ,48.7%,3.0%,199,0.1%,"88,927"
12,13,Chamber,1.07, 16.5  /  15.3  /  2.8 ,47.1%,2.9%,218,0.1%,"86,343"
13,14,Astra,1.04, 15.4  /  14.9  /  8.3 ,50.0%,2.1%,209,0.1%,"61,626"
14,15,Fade,0.97, 14.7  /  15.1  /  6.9 ,48.2%,1.7%,201,0.1%,"50,542"
15,16,Gekko,0.93, 14.3  /  15.4  /  4.9 ,47.1%,1.1%,192,0.1%,"32,080"
16,17,Yoru,1.01, 16.1  /  15.9  /  4.7 ,47.3%,0.8%,220,0.1%,"23,122"
17,18,Breach,0.92, 14.4  /  15.6  /  7.6 ,45.8%,0.7%,199,0.1%,"21,675"
18,19,Neon,0.95, 15.8  /  16.6  /  4.1 ,45.9%,0.4%,219,0.1%,"12,991"
19,20,Viper,1.02, 15.1  /  14.9  /  6.1 ,48.4%,0.3%,208,0.1%,"8,989"
20,21,Harbor,0.93, 14.4  /  15.4  /  6.7 ,45.6%,0.2%,196,0.1%,"5,013"
