,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches ,Roles 
0,1,Sage,0.87, 12.6  /  14.4  /  6.7 ,50.0%,12.3%,183,0.1%,"34,082",Sentinel
1,2,Reyna,1.13, 16.9  /  15  /  4.6 ,49.9%,11.7%,243,0.1%,"32,445",Duelist
2,3,Raze,1.01, 15.3  /  15.2  /  5.1 ,50.3%,7.3%,230,0.1%,"20,237",Duelist
3,4,Omen,0.95, 14.1  /  14.9  /  5.5 ,49.0%,7.0%,201,0.1%,"19,296",Controller
4,5,Jett,1.04, 15.8  /  15.2  /  4 ,49.2%,6.5%,229,0.1%,"18,101",Duelist
5,6,Killjoy,0.95, 13.2  /  13.9  /  4.1 ,51.0%,6.5%,194,0.2%,"18,014",Sentinel
6,7,Skye,0.89, 13.1  /  14.6  /  7.5 ,49.4%,5.1%,191,0.1%,"14,061",Initiator
7,8,Fade,0.89, 13.2  /  14.8  /  6 ,48.2%,4.7%,192,0.1%,"13,017",Initiator
8,9,Brimstone,0.94, 13.7  /  14.6  /  6.8 ,49.0%,4.4%,202,0.1%,"12,085",Controller
9,10,Phoenix,1.05, 15.5  /  14.8  /  4.5 ,47.9%,4.3%,226,0.1%,"11,936",Duelist
10,11,KAY/O,0.86, 13  /  15.1  /  8.3 ,46.2%,4.0%,194,0.1%,"10,995",Initiator
11,12,Sova,0.93, 13.5  /  14.5  /  5.2 ,50.4%,4.0%,197,0.1%,"10,945",Initiator
12,13,Viper,0.91, 13.3  /  14.6  /  5.2 ,47.3%,3.6%,195,0.1%,"9,905",Controller
13,14,Neon,0.97, 15.2  /  15.7  /  4.3 ,47.9%,3.5%,221,0.1%,"9,800",Duelist
14,15,Yoru,0.93, 14.2  /  15.3  /  4.3 ,44.9%,3.1%,205,0.1%,"8,560",Duelist
15,16,Cypher,0.96, 13.7  /  14.2  /  4.9 ,49.3%,3.1%,193,0.2%,"8,553",Sentinel
16,17,Breach,0.92, 13.8  /  14.9  /  5.9 ,50.1%,3.1%,200,0.1%,"8,532",Initiator
17,18,Chamber,1.01, 14.8  /  14.6  /  3.4 ,48.7%,2.7%,209,0.1%,"7,457",Sentinel
18,19,Harbor,0.86, 12.9  /  15  /  5.5 ,48.1%,2.0%,186,0.1%,"5,398",Controller
19,20,Astra,0.98, 14.2  /  14.5  /  5.2 ,51.5%,1.2%,200,0.1%,"3,371",Controller
