,Rank,Agent,KD,KDA,Win %,Pick %,Avg. Score,First Blood %,Matches
0,1,Sage,0.73, 10.3  /  14.1  /  5.7 ,50.7%,15.8%,155,0.1%,"423,147"
1,2,Reyna,0.97, 14.1  /  14.6  /  4 ,49.8%,11.6%,211,0.2%,"312,273"
2,3,Raze,0.85, 12.4  /  14.6  /  4.5 ,49.4%,7.6%,193,0.1%,"202,878"
3,4,Omen,0.82, 11.9  /  14.6  /  4 ,48.7%,6.2%,176,0.1%,"167,076"
4,5,Fade,0.78, 11.1  /  14.3  /  6.1 ,51.0%,5.6%,169,0.1%,"149,226"
5,6,Jett,0.88, 12.9  /  14.6  /  3.6 ,48.7%,5.5%,195,0.2%,"148,869"
6,7,Sova,0.76, 10.9  /  14.4  /  4.7 ,49.8%,5.2%,165,0.1%,"138,618"
7,8,Viper,0.77, 11  /  14.2  /  4.5 ,49.3%,5.1%,165,0.1%,"136,476"
8,9,Chamber,0.89, 12.5  /  14  /  3.6 ,52.2%,5.0%,183,0.1%,"135,048"
9,10,Yoru,0.82, 12.1  /  14.7  /  3.5 ,47.7%,5.0%,178,0.1%,"134,028"
10,11,Killjoy,0.8, 11.1  /  13.8  /  4.1 ,52.9%,4.7%,170,0.1%,"125,358"
11,12,Neon,0.79, 12  /  15.2  /  3.8 ,48.4%,4.7%,181,0.2%,"125,052"
12,13,Skye,0.75, 10.8  /  14.4  /  5.8 ,51.6%,3.6%,163,0.1%,"97,155"
13,14,Brimstone,0.81, 11.5  /  14.3  /  5 ,50.6%,3.5%,174,0.1%,"94,248"
14,15,Phoenix,0.82, 12  /  14.6  /  3.7 ,48.3%,3.5%,182,0.1%,"92,667"
15,16,KAY/O,0.73, 10.6  /  14.6  /  6.2 ,48.2%,3.3%,166,0.1%,"89,709"
16,17,Cypher,0.79, 11.2  /  14.1  /  4.1 ,47.1%,2.4%,165,0.1%,"63,495"
17,18,Breach,0.79, 11.7  /  14.7  /  4.5 ,47.5%,1.3%,174,0.1%,"36,159"
18,19,Astra,0.8, 11.1  /  13.9  /  4 ,46.7%,0.5%,166,0.1%,"13,872"
