,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches 
0,1,Reyna,1.17, 17.9  /  15.3  /  4.5 ,50.3%,11.2%,249,0.2%,"332,327"
1,2,Jett,1.11, 17.4  /  15.7  /  3.8 ,49.7%,10.6%,242,0.2%,"315,706"
2,3,Brimstone,0.99, 14.5  /  14.6  /  8.6 ,51.4%,10.0%,205,0.1%,"298,810"
3,4,Breach,0.94, 14.3  /  15.2  /  6.7 ,49.0%,7.9%,199,0.1%,"236,187"
4,5,Raze,1.06, 16.5  /  15.6  /  4.7 ,49.7%,6.6%,238,0.2%,"196,780"
5,6,Killjoy,1, 14.3  /  14.2  /  3.9 ,50.7%,6.2%,200,0.1%,"183,559"
6,7,Sage,0.91, 13.4  /  14.8  /  6.8 ,49.5%,6.1%,187,0.1%,"180,977"
7,8,Skye,0.93, 13.9  /  14.9  /  7.3 ,49.2%,4.8%,195,0.1%,"143,703"
8,9,Deadlock,0.99, 14.9  /  15  /  3.9 ,48.9%,4.8%,210,0.1%,"143,542"
9,10,Omen,0.96, 14.5  /  15.1  /  6.7 ,46.9%,4.7%,202,0.1%,"139,286"
10,11,Chamber,1.09, 16.3  /  14.9  /  3 ,49.0%,4.0%,221,0.2%,"117,944"
11,12,Cypher,1.01, 14.6  /  14.5  /  4.8 ,49.5%,3.4%,200,0.1%,"102,415"
12,13,Viper,0.98, 14.3  /  14.6  /  5.6 ,49.4%,2.9%,201,0.1%,"85,888"
13,14,Phoenix,1.12, 17  /  15.2  /  4.5 ,50.5%,2.8%,238,0.2%,"84,041"
14,15,Fade,0.94, 14.1  /  14.9  /  6.2 ,49.3%,2.5%,196,0.1%,"74,080"
15,16,Gekko,0.93, 13.9  /  14.9  /  4.7 ,49.4%,2.5%,191,0.1%,"73,359"
16,17,Neon,1.02, 16.5  /  16.1  /  4.2 ,48.9%,2.4%,231,0.2%,"72,516"
17,18,KAY/O,0.91, 14  /  15.4  /  8.6 ,46.2%,2.0%,201,0.1%,"60,188"
18,19,Sova,0.96, 14.3  /  14.9  /  5.4 ,47.5%,1.5%,202,0.1%,"45,013"
19,20,Yoru,1.01, 15.6  /  15.5  /  4.3 ,45.9%,1.3%,218,0.2%,"38,639"
20,21,Astra,1.02, 14.9  /  14.6  /  6.2 ,48.1%,1.2%,205,0.1%,"35,336"
21,22,Harbor,0.9, 13.7  /  15.1  /  5.9 ,45.4%,0.6%,190,0.1%,"18,376"
