,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches ,Roles 
0,1,Jett,1.1, 17.5  /  16  /  3.6 ,49.0%,11.5%,240,0.1%,"15,816",Duelist
1,2,Reyna,1.14, 17.9  /  15.7  /  4.3 ,48.7%,9.8%,245,0.1%,"13,457",Duelist
2,3,Raze,1.07, 17.1  /  16  /  4.8 ,50.3%,9.2%,245,0.1%,"12,673",Duelist
3,4,Killjoy,1.03, 14.9  /  14.4  /  3.7 ,50.0%,8.4%,204,0.2%,"11,571",Sentinel
4,5,Omen,0.98, 14.9  /  15.2  /  7.2 ,49.3%,8.3%,204,0.1%,"11,372",Controller
5,6,Breach,0.94, 14.4  /  15.4  /  7.3 ,49.0%,7.2%,199,0.1%,"9,937",Initiator
6,7,Skye,0.96, 14.5  /  15.1  /  8 ,48.4%,5.4%,200,0.1%,"7,438",Initiator
7,8,Sage,0.94, 14.1  /  15  /  7.1 ,50.2%,5.4%,195,0.1%,"7,354",Sentinel
8,9,Chamber,1.1, 16.6  /  15.1  /  2.8 ,47.9%,4.5%,223,0.1%,"6,199",Sentinel
9,10,Fade,0.97, 14.6  /  15  /  6.5 ,50.5%,4.4%,202,0.1%,"6,080",Initiator
10,11,Brimstone,0.98, 14.8  /  15  /  8.6 ,49.5%,3.8%,207,0.1%,"5,217",Controller
11,12,Cypher,1.01, 14.8  /  14.7  /  4.6 ,46.9%,3.8%,201,0.1%,"5,199",Sentinel
12,13,Harbor,0.94, 14.4  /  15.3  /  6.1 ,46.7%,3.3%,194,0.1%,"4,512",Controller
13,14,KAY/O,0.93, 14.4  /  15.5  /  9.3 ,46.2%,2.9%,205,0.1%,"4,049",Initiator
14,15,Astra,1.03, 15.1  /  14.6  /  6.4 ,52.5%,2.9%,203,0.2%,"4,038",Controller
15,16,Phoenix,1.12, 17.4  /  15.5  /  4.7 ,51.3%,2.8%,242,0.1%,"3,790",Duelist
16,17,Sova,0.99, 14.8  /  15  /  5.6 ,51.1%,1.9%,203,0.2%,"2,611",Initiator
17,18,Viper,1.01, 14.7  /  14.5  /  5.6 ,49.0%,1.7%,205,0.2%,"2,391",Controller
18,19,Neon,1.0, 16.3  /  16.3  /  4.2 ,49.2%,1.6%,231,0.1%,"2,172",Duelist
19,20,Yoru,1.01, 16.3  /  16.1  /  4.3 ,45.8%,1.1%,220,0.1%,"1,452",Duelist
