,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches 
0,1,Jett,1.08, 17.2  /  15.9  /  3.6 ,48.7%,14.8%,236,0.2%,"254,102"
1,2,Reyna,1.13, 17.7  /  15.7  /  4.4 ,49.7%,10.2%,243,0.2%,"175,446"
2,3,Skye,0.94, 14.3  /  15.2  /  8 ,49.4%,7.1%,197,0.1%,"122,614"
3,4,Chamber,1.09, 16.3  /  14.9  /  2.8 ,48.3%,5.9%,217,0.2%,"100,488"
4,5,Viper,1.02, 15  /  14.7  /  6.2 ,50.2%,5.7%,208,0.1%,"98,457"
5,6,Astra,1.04, 15.1  /  14.5  /  6.9 ,50.2%,5.7%,205,0.1%,"97,176"
6,7,Killjoy,1.03, 14.8  /  14.4  /  3.7 ,50.4%,5.3%,204,0.1%,"91,641"
7,8,Fade,0.95, 14.4  /  15.1  /  6.6 ,49.3%,4.6%,199,0.1%,"78,489"
8,9,Deadlock,1, 15.1  /  15.2  /  3.9 ,48.9%,4.2%,209,0.1%,"71,779"
9,10,Gekko,0.95, 14.2  /  15  /  5 ,50.7%,4.2%,192,0.1%,"71,371"
10,11,Raze,1.04, 16.5  /  15.9  /  4.8 ,49.6%,4.1%,237,0.2%,"70,300"
11,12,Sage,0.92, 13.9  /  15  /  7 ,50.3%,4.0%,192,0.1%,"68,080"
12,13,Phoenix,1.11, 17.3  /  15.6  /  4.9 ,51.3%,3.9%,241,0.2%,"67,352"
13,14,Cypher,1.01, 14.7  /  14.6  /  4.7 ,49.4%,3.7%,200,0.1%,"64,237"
14,15,Harbor,0.91, 13.9  /  15.3  /  6.4 ,46.3%,3.3%,190,0.1%,"55,797"
15,16,Brimstone,0.97, 14.4  /  14.9  /  8.9 ,51.0%,3.1%,204,0.1%,"53,546"
16,17,Omen,0.96, 14.6  /  15.3  /  7.2 ,47.9%,3.0%,201,0.1%,"52,258"
17,18,KAY/O,0.91, 14.3  /  15.7  /  8.8 ,44.9%,2.1%,202,0.1%,"35,494"
18,19,Sova,0.99, 14.5  /  14.7  /  5.8 ,48.9%,1.8%,203,0.1%,"31,079"
19,20,Yoru,1.02, 16.2  /  15.8  /  4.4 ,47.6%,1.3%,222,0.2%,"21,539"
20,21,Neon,0.98, 16.1  /  16.5  /  4.2 ,47.2%,1.1%,225,0.2%,"18,027"
21,22,Breach,0.92, 14.3  /  15.6  /  7 ,45.8%,1.0%,199,0.1%,"17,270"
