,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches ,Roles 
0,1,Jett,1.1, 17.5  /  15.9  /  3.7 ,49.1%,11.4%,242,0.1%,"707,051",Duelist
1,2,Reyna,1.15, 18  /  15.6  /  4.4 ,50.1%,10.4%,248,0.1%,"645,742",Duelist
2,3,Omen,0.98, 14.9  /  15.1  /  7.2 ,49.3%,9.6%,205,0.1%,"595,325",Controller
3,4,Raze,1.07, 16.9  /  15.8  /  4.9 ,50.3%,8.3%,244,0.1%,"516,607",Duelist
4,5,Killjoy,1.02, 14.5  /  14.3  /  3.7 ,50.2%,7.5%,201,0.1%,"463,622",Sentinel
5,6,Sage,0.93, 13.8  /  14.9  /  7.1 ,50.5%,6.4%,192,0.1%,"393,255",Sentinel
6,7,Skye,0.95, 14.2  /  15.1  /  8.1 ,49.2%,6.2%,198,0.1%,"384,748",Initiator
7,8,Gekko,0.94, 14.2  /  15.1  /  4.8 ,50.2%,5.7%,193,0.1%,"351,810",Initiator
8,9,Chamber,1.11, 16.5  /  14.9  /  2.9 ,49.0%,5.1%,222,0.1%,"313,910",Sentinel
9,10,Breach,0.94, 14.5  /  15.3  /  7.1 ,49.0%,4.5%,200,0.1%,"277,731",Initiator
10,11,Brimstone,0.97, 14.5  /  14.9  /  8.6 ,50.7%,3.9%,206,0.1%,"243,880",Controller
11,12,Phoenix,1.12, 17.2  /  15.4  /  4.7 ,50.3%,2.8%,240,0.1%,"173,953",Duelist
12,13,Cypher,1.0, 14.6  /  14.6  /  4.7 ,48.5%,2.7%,199,0.1%,"169,490",Sentinel
13,14,Fade,0.95, 14.3  /  15.1  /  6.4 ,49.0%,2.5%,198,0.1%,"156,961",Initiator
14,15,Harbor,0.93, 14.1  /  15.2  /  6.1 ,47.0%,2.2%,194,0.1%,"136,281",Controller
15,16,KAY/O,0.91, 14.3  /  15.6  /  9.1 ,44.7%,2.1%,203,0.1%,"131,718",Initiator
16,17,Viper,1.01, 14.9  /  14.7  /  5.8 ,49.9%,2.1%,208,0.1%,"127,393",Controller
17,18,Astra,1.03, 15.2  /  14.7  /  6.3 ,49.9%,1.9%,206,0.1%,"118,272",Controller
18,19,Sova,0.98, 14.6  /  14.9  /  5.5 ,48.5%,1.8%,205,0.1%,"114,346",Initiator
19,20,Neon,0.99, 16.2  /  16.4  /  4.3 ,47.7%,1.6%,228,0.1%,"100,605",Duelist
20,21,Yoru,1.0, 15.8  /  15.7  /  4.5 ,46.2%,1.1%,218,0.1%,"68,642",Duelist
