,Rank,Agent,KD,KDA,Win %,Pick %,Avg. Score,First Blood %,Matches
0,1,Reyna,1.16, 17.8  /  15.3  /  4.1 ,51.4%,13.3%,251,0.2%,"3,227,127"
1,2,Jett,1.15, 17.7  /  15.4  /  3.8 ,51.3%,12.8%,250,0.2%,"3,103,860"
2,3,Sage,0.92, 13.5  /  14.6  /  6.7 ,51.1%,12.6%,191,0.1%,"3,050,259"
3,4,Chamber,1.09, 15.9  /  14.6  /  3.6 ,50.8%,8.1%,220,0.1%,"1,978,800"
4,5,Sova,0.97, 14.1  /  14.5  /  5.8 ,50.8%,6.4%,204,0.1%,"1,559,325"
5,6,Raze,1.04, 16.2  /  15.6  /  4.9 ,50.2%,6.2%,239,0.2%,"1,506,234"
6,7,Omen,0.98, 14.8  /  15.1  /  5.1 ,49.2%,6.2%,208,0.1%,"1,501,287"
7,8,Brimstone,0.96, 14.4  /  14.9  /  7.1 ,51.7%,5.9%,206,0.1%,"1,428,612"
8,9,Viper,0.97, 14.1  /  14.6  /  5.2 ,50.5%,5.1%,200,0.1%,"1,251,438"
9,10,Killjoy,0.97, 13.9  /  14.3  /  4 ,50.4%,4.9%,200,0.1%,"1,187,688"
10,11,Skye,0.94, 14.1  /  15  /  6 ,48.7%,4.3%,200,0.1%,"1,051,569"
11,12,KAY/O,0.9, 13.9  /  15.4  /  7.3 ,46.3%,2.8%,202,0.1%,"683,910"
12,13,Cypher,0.97, 14.1  /  14.5  /  4.4 ,48.7%,2.3%,197,0.1%,"570,282"
13,14,Yoru,0.99, 15.3  /  15.5  /  3.6 ,46.4%,2.3%,215,0.1%,"564,621"
14,15,Breach,0.93, 14.2  /  15.4  /  4.3 ,47.9%,2.2%,201,0.1%,"530,961"
15,16,Neon,1.01, 16.1  /  16  /  3.9 ,48.3%,2.2%,231,0.2%,"526,779"
16,17,Phoenix,1.06, 16.2  /  15.3  /  3.9 ,48.3%,1.5%,232,0.2%,"365,619"
17,18,Astra,1.01, 14.9  /  14.7  /  4.8 ,48.9%,0.9%,207,0.1%,"214,353"
