,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches 
0,1,Jett,1.07, 17.2  /  16  /  3.7 ,48.7%,14.1%,237,0.1%,"14,835"
1,2,Reyna,1.13, 17.9  /  15.8  /  4.5 ,49.7%,9.8%,247,0.1%,"10,281"
2,3,Fade,0.97, 14.7  /  15.2  /  6.6 ,49.7%,9.8%,202,0.1%,"10,272"
3,4,Viper,1.01, 14.9  /  14.7  /  6.1 ,49.0%,7.1%,208,0.2%,"7,485"
4,5,Sage,0.94, 14.1  /  14.9  /  7.3 ,50.7%,6.3%,195,0.1%,"6,597"
5,6,Killjoy,1.04, 15  /  14.4  /  3.9 ,50.1%,6.0%,205,0.2%,"6,342"
6,7,Cypher,1.03, 15  /  14.6  /  4.9 ,50.3%,6.0%,204,0.1%,"6,303"
7,8,Astra,1.06, 15.3  /  14.5  /  6.8 ,50.7%,5.6%,208,0.2%,"5,871"
8,9,Phoenix,1.12, 17.5  /  15.6  /  5 ,50.7%,4.8%,246,0.1%,"5,017"
9,10,Raze,1.04, 16.6  /  16  /  4.9 ,48.8%,4.5%,239,0.1%,"4,683"
10,11,Skye,0.95, 14.4  /  15.2  /  7.8 ,48.3%,4.0%,202,0.1%,"4,238"
11,12,KAY/O,0.93, 14.5  /  15.5  /  9.1 ,44.9%,4.0%,207,0.1%,"4,196"
12,13,Harbor,0.91, 13.9  /  15.2  /  6.4 ,49.4%,3.6%,191,0.1%,"3,808"
13,14,Chamber,1.09, 16.3  /  14.9  /  2.9 ,48.2%,3.2%,219,0.1%,"3,401"
14,15,Brimstone,0.97, 14.5  /  14.9  /  8.7 ,51.3%,3.0%,205,0.1%,"3,118"
15,16,Sova,1.01, 14.6  /  14.4  /  6 ,53.1%,2.3%,206,0.2%,"2,388"
16,17,Omen,0.97, 14.8  /  15.3  /  6.9 ,46.8%,1.8%,206,0.1%,"1,888"
17,18,Neon,0.98, 16.2  /  16.5  /  4.4 ,48.1%,1.5%,228,0.1%,"1,548"
18,19,Yoru,0.99, 15.9  /  15.9  /  4.3 ,42.3%,1.3%,218,0.1%,"1,413"
19,20,Breach,0.91, 14.2  /  15.5  /  7 ,45.6%,1.1%,199,0.1%,"1,164"
