,Rank,Agent,KD,KDA,Win %,Pick %,Avg. Score,First Blood %,Matches
0,1,Chamber,1.13, 17  /  15.1  /  3 ,50.9%,17.3%,227,0.2%,"1,051,977"
1,2,Jett,1.06, 17.2  /  16.2  /  3.5 ,49.3%,13.1%,236,0.2%,"796,977"
2,3,Reyna,1.11, 17.5  /  15.8  /  3.7 ,51.3%,9.1%,239,0.2%,"556,512"
3,4,Viper,0.99, 14.6  /  14.8  /  5.4 ,50.5%,7.1%,201,0.1%,"429,624"
4,5,Sage,0.96, 14.2  /  14.9  /  6.7 ,52.0%,6.3%,196,0.1%,"381,378"
5,6,Sova,0.97, 14.4  /  14.9  /  5.8 ,50.3%,6.0%,200,0.1%,"368,118"
6,7,Raze,1.02, 16.5  /  16.1  /  4.8 ,50.0%,5.7%,237,0.2%,"349,248"
7,8,Omen,0.97, 14.8  /  15.3  /  6.2 ,48.0%,5.4%,201,0.1%,"328,899"
8,9,Brimstone,0.99, 14.7  /  14.9  /  7.7 ,52.4%,5.4%,205,0.1%,"326,961"
9,10,Fade,0.96, 14.4  /  15.1  /  7 ,50.1%,4.8%,198,0.1%,"290,445"
10,11,Skye,0.94, 14.6  /  15.4  /  5.9 ,50.1%,4.2%,199,0.1%,"253,878"
11,12,KAY/O,0.91, 14.3  /  15.6  /  7.8 ,45.3%,3.8%,202,0.1%,"232,254"
12,13,Phoenix,1.1, 17.3  /  15.7  /  3.9 ,51.8%,2.9%,240,0.2%,"175,389"
13,14,Breach,0.94, 14.4  /  15.3  /  5.9 ,49.2%,2.3%,197,0.1%,"140,760"
14,15,Neon,0.98, 16.4  /  16.7  /  3.9 ,47.0%,2.2%,227,0.2%,"131,376"
15,16,Killjoy,1.02, 14.9  /  14.6  /  3.8 ,51.2%,1.3%,205,0.1%,"78,438"
16,17,Astra,1.03, 15.1  /  14.7  /  5.9 ,48.7%,1.1%,205,0.1%,"66,657"
17,18,Yoru,0.98, 15.7  /  16.1  /  3.4 ,48.1%,1.1%,213,0.2%,"66,555"
18,19,Cypher,1.01, 15.1  /  14.9  /  4.3 ,48.9%,1.0%,203,0.1%,"60,333"
