,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches 
0,1,Reyna,1.11, 16.9  /  15.2  /  4.8 ,50.1%,11.6%,243,0.1%,"26,712"
1,2,Sage,0.9, 13.1  /  14.6  /  7.1 ,50.0%,11.4%,188,0.1%,"26,226"
2,3,Killjoy,1.01, 14.1  /  13.9  /  4.4 ,51.6%,9.4%,203,0.2%,"21,745"
3,4,Omen,0.97, 14.6  /  14.9  /  6.5 ,49.2%,7.6%,206,0.1%,"17,507"
4,5,Jett,1.07, 16.5  /  15.5  /  4 ,49.9%,7.0%,235,0.1%,"16,076"
5,6,Raze,1.03, 15.7  /  15.4  /  5.3 ,51.5%,6.4%,235,0.1%,"14,634"
6,7,Brimstone,0.97, 14.2  /  14.6  /  7.9 ,51.5%,5.4%,208,0.1%,"12,495"
7,8,Sova,0.97, 14.1  /  14.5  /  5.7 ,50.0%,5.3%,204,0.1%,"12,168"
8,9,Gekko,0.93, 13.9  /  14.9  /  4.9 ,49.5%,4.5%,196,0.1%,"10,415"
9,10,Fade,0.92, 13.6  /  14.8  /  6.3 ,49.5%,4.0%,195,0.1%,"9,212"
10,11,Phoenix,1.07, 16.1  /  15.1  /  4.9 ,51.5%,3.7%,234,0.1%,"8,559"
11,12,Skye,0.9, 13.5  /  15  /  7.9 ,49.2%,3.4%,195,0.1%,"7,917"
12,13,KAY/O,0.88, 13.2  /  15.1  /  8 ,45.6%,3.3%,196,0.1%,"7,525"
13,14,Viper,0.96, 14  /  14.5  /  5.5 ,49.2%,3.1%,201,0.1%,"7,025"
14,15,Cypher,0.98, 14.1  /  14.4  /  5.2 ,48.5%,2.8%,198,0.1%,"6,545"
15,16,Neon,0.96, 15.3  /  15.9  /  4.3 ,46.7%,2.6%,221,0.1%,"6,017"
16,17,Yoru,0.98, 15  /  15.3  /  4.4 ,47.7%,2.4%,214,0.1%,"5,507"
17,18,Chamber,1.05, 15.6  /  14.8  /  3.4 ,48.5%,2.1%,217,0.1%,"4,722"
18,19,Breach,0.91, 13.8  /  15.2  /  6.1 ,47.4%,1.8%,200,0.1%,"4,111"
19,20,Astra,1.01, 14.4  /  14.3  /  6.3 ,50.3%,1.2%,206,0.1%,"2,678"
20,21,Harbor,0.87, 13.3  /  15.2  /  5.7 ,45.5%,1.0%,190,0.1%,"2,378"
