,Rank,Agent,KD,KDA,Win %,Pick %,Avg. Score,First Blood %,Matches
0,1,Jett,1.07, 17.3  /  16.2  /  3.5 ,49.8%,13.3%,238,0.2%,"718,335"
1,2,Chamber,1.11, 16.7  /  15.1  /  2.8 ,50.0%,12.4%,224,0.2%,"669,324"
2,3,Reyna,1.11, 17.6  /  15.8  /  4.2 ,50.7%,10.4%,241,0.2%,"560,949"
3,4,Sova,0.99, 14.6  /  14.8  /  5.7 ,50.0%,7.2%,202,0.1%,"387,141"
4,5,Viper,1, 14.7  /  14.8  /  5.5 ,50.4%,6.8%,202,0.1%,"367,047"
5,6,Sage,0.95, 14.2  /  15  /  6.7 ,51.1%,6.4%,196,0.1%,"344,097"
6,7,Raze,1.05, 16.8  /  16  /  4.8 ,50.5%,5.9%,240,0.2%,"318,342"
7,8,Fade,0.96, 14.5  /  15.1  /  6.6 ,49.9%,5.5%,199,0.1%,"297,483"
8,9,Brimstone,0.97, 14.5  /  14.9  /  8.1 ,51.5%,5.5%,204,0.1%,"294,474"
9,10,Omen,0.97, 14.9  /  15.3  /  7.2 ,48.8%,4.5%,203,0.1%,"241,842"
10,11,Cypher,1.01, 14.9  /  14.8  /  4.5 ,49.9%,3.5%,201,0.1%,"190,740"
11,12,KAY/O,0.93, 14.5  /  15.7  /  8.7 ,46.6%,3.1%,205,0.1%,"169,983"
12,13,Skye,0.94, 14.5  /  15.4  /  6.9 ,49.1%,2.9%,200,0.1%,"155,091"
13,14,Phoenix,1.11, 17.3  /  15.6  /  4.6 ,51.4%,2.9%,241,0.2%,"154,632"
14,15,Breach,0.93, 14.3  /  15.4  /  7.3 ,50.0%,2.4%,197,0.1%,"130,713"
15,16,Killjoy,1.01, 14.7  /  14.5  /  3.7 ,50.1%,2.2%,203,0.1%,"120,717"
16,17,Astra,1.03, 15.1  /  14.7  /  6.4 ,49.6%,2.0%,204,0.1%,"106,692"
17,18,Neon,0.99, 16.7  /  16.9  /  4.1 ,46.9%,1.4%,230,0.2%,"73,491"
18,19,Yoru,1.02, 16.2  /  15.8  /  4.3 ,47.6%,0.9%,223,0.2%,"48,960"
19,20,Harbor,0.9, 13.9  /  15.5  /  5.1 ,44.6%,0.9%,191,0.1%,"46,614"
