,Rank,Agent,KD,KDA,Win %,Pick %,Avg. Score,First Blood %,Matches
0,1,Reyna,1.18, 18.2  /  15.3  /  4 ,51.7%,14.0%,255,0.2%,"3,520,326"
1,2,Sage,0.93, 13.7  /  14.6  /  6.6 ,51.2%,11.7%,193,0.1%,"2,944,689"
2,3,Chamber,1.12, 16.4  /  14.6  /  3.4 ,51.1%,10.2%,226,0.2%,"2,556,987"
3,4,Jett,1.11, 17.4  /  15.7  /  3.8 ,50.7%,7.9%,245,0.2%,"1,985,226"
4,5,Omen,0.99, 15  /  15.1  /  5.2 ,49.9%,7.1%,209,0.1%,"1,792,089"
5,6,Raze,1.06, 16.5  /  15.6  /  4.8 ,51.3%,7.0%,242,0.2%,"1,773,933"
6,7,Brimstone,0.98, 14.5  /  14.8  /  6.7 ,51.1%,5.2%,208,0.1%,"1,301,928"
7,8,Viper,0.99, 14.3  /  14.5  /  5.2 ,51.0%,5.1%,202,0.1%,"1,295,196"
8,9,Fade,0.96, 14.3  /  15  /  6.7 ,50.5%,5.1%,204,0.1%,"1,292,799"
9,10,Sova,0.98, 14.3  /  14.6  /  5.4 ,49.7%,4.5%,205,0.1%,"1,135,260"
10,11,Skye,0.97, 14.4  /  15  /  6 ,50.4%,4.1%,203,0.1%,"1,026,426"
11,12,Killjoy,0.98, 14  /  14.2  /  4 ,51.8%,4.0%,201,0.1%,"1,013,574"
12,13,KAY/O,0.92, 14.1  /  15.3  /  7.3 ,47.1%,3.3%,204,0.1%,"834,105"
13,14,Neon,1.04, 16.5  /  15.9  /  4 ,49.0%,2.5%,235,0.2%,"638,316"
14,15,Breach,0.95, 14.5  /  15.3  /  5.2 ,49.4%,2.2%,204,0.1%,"542,385"
15,16,Cypher,0.98, 14.4  /  14.6  /  4.5 ,48.3%,1.9%,200,0.1%,"487,662"
16,17,Yoru,1.01, 15.5  /  15.4  /  3.6 ,47.0%,1.8%,218,0.1%,"455,328"
17,18,Phoenix,1.08, 16.5  /  15.2  /  3.8 ,49.4%,1.4%,235,0.2%,"349,401"
18,19,Astra,1.03, 15  /  14.6  /  5.1 ,49.8%,0.9%,209,0.1%,"229,092"
