,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches ,Roles 
0,1,Jett,1.08, 17.4  /  16.1  /  3.7 ,48.8%,11.7%,240,0.2%,"232,340",Duelist
1,2,Omen,1.0, 15.1  /  15.1  /  7.7 ,48.9%,10.8%,208,0.1%,"215,876",Controller
2,3,Raze,1.06, 17  /  16.1  /  4.9 ,50.0%,10.2%,245,0.2%,"203,826",Duelist
3,4,Sage,0.96, 14.4  /  14.9  /  7.5 ,51.5%,10.0%,199,0.1%,"199,487",Sentinel
4,5,Reyna,1.13, 17.7  /  15.7  /  4.4 ,49.8%,9.4%,244,0.2%,"186,599",Duelist
5,6,Skye,0.96, 14.5  /  15  /  8 ,49.9%,9.0%,199,0.1%,"179,227",Initiator
6,7,Cypher,1.02, 14.9  /  14.6  /  4.7 ,48.9%,5.1%,202,0.1%,"101,751",Sentinel
7,8,Deadlock,1.01, 15.3  /  15.1  /  3.9 ,48.5%,4.4%,214,0.1%,"87,726",Sentinel
8,9,Killjoy,1.02, 14.8  /  14.5  /  3.7 ,48.8%,4.3%,204,0.1%,"85,128",Sentinel
9,10,Brimstone,0.98, 14.8  /  15  /  9.3 ,51.2%,4.0%,209,0.1%,"79,250",Controller
10,11,Astra,1.05, 15.5  /  14.7  /  7 ,49.2%,3.3%,210,0.1%,"65,159",Controller
11,12,Chamber,1.08, 16.3  /  15.1  /  2.9 ,48.3%,2.9%,220,0.2%,"58,363",Sentinel
12,13,Breach,0.95, 14.5  /  15.3  /  7.2 ,48.0%,2.5%,201,0.1%,"50,596",Initiator
13,14,Phoenix,1.1, 17.1  /  15.5  /  4.7 ,50.2%,2.3%,239,0.2%,"45,738",Duelist
14,15,KAY/O,0.92, 14.4  /  15.6  /  8.9 ,45.6%,1.9%,204,0.1%,"38,677",Initiator
15,16,Gekko,0.94, 14.3  /  15.2  /  4.7 ,48.7%,1.8%,195,0.1%,"35,468",Initiator
16,17,Fade,0.96, 14.5  /  15.1  /  6.1 ,48.2%,1.6%,200,0.1%,"31,380",Initiator
17,18,Sova,0.99, 14.7  /  14.9  /  5.5 ,48.5%,1.4%,207,0.1%,"27,555",Initiator
18,19,Viper,1.02, 15.2  /  14.8  /  5.7 ,48.1%,1.3%,210,0.1%,"26,663",Controller
19,20,Yoru,1.02, 16  /  15.6  /  4.4 ,47.7%,1.0%,220,0.2%,"20,038",Duelist
20,21,Neon,0.98, 16.1  /  16.4  /  4.2 ,47.7%,0.7%,226,0.2%,"14,368",Duelist
21,22,Harbor,0.94, 14.5  /  15.4  /  6 ,44.3%,0.2%,199,0.1%,"4,513",Controller
