,Rank,Agent,KD,KDA,Win %,Pick %,Avg. Score,First Blood %,Matches
0,1,Sage,0.92, 13.3  /  14.4  /  4.9 ,50.9%,15.7%,188,0.1%,"5,236,578"
1,2,Reyna,1.16, 17.5  /  15.1  /  4.3 ,51.3%,13.8%,251,0.2%,"4,616,775"
2,3,Jett,1.13, 17.2  /  15.1  /  4 ,50.7%,12.1%,247,0.2%,"4,025,685"
3,4,Omen,0.96, 14.4  /  15  /  4.9 ,49.7%,7.7%,204,0.1%,"2,568,258"
4,5,Raze,1.03, 15.8  /  15.3  /  5 ,50.7%,7.5%,236,0.1%,"2,490,330"
5,6,Killjoy,0.97, 13.7  /  14  /  4.2 ,52.2%,7.0%,201,0.1%,"2,346,357"
6,7,Sova,0.97, 13.9  /  14.4  /  5.6 ,49.9%,7.0%,203,0.1%,"2,332,689"
7,8,Viper,0.97, 13.9  /  14.3  /  5.2 ,50.9%,4.8%,199,0.1%,"1,586,202"
8,9,Brimstone,0.94, 14  /  14.8  /  6.2 ,49.8%,4.6%,202,0.1%,"1,536,426"
9,10,Phoenix,1.05, 15.7  /  15  /  4.1 ,49.6%,4.6%,229,0.2%,"1,533,723"
10,11,KAY/O,0.89, 13.5  /  15.2  /  6.8 ,46.6%,3.8%,197,0.1%,"1,282,242"
11,12,Skye,0.94, 13.9  /  14.8  /  4.7 ,49.8%,3.6%,198,0.1%,"1,195,542"
12,13,Cypher,0.96, 13.8  /  14.4  /  4.3 ,48.8%,3.3%,195,0.1%,"1,093,695"
13,14,Yoru,0.97, 14.8  /  15.2  /  3.6 ,45.0%,2.1%,214,0.2%,"707,064"
14,15,Breach,0.93, 14.1  /  15.2  /  5 ,48.2%,1.6%,202,0.1%,"518,874"
15,16,Astra,0.99, 14.4  /  14.5  /  4.6 ,47.8%,1.0%,203,0.1%,"322,626"
