,Rank,Agent,KD,KDA,Win %,Pick %,Avg. Score,First Blood %,Matches
0,1,Chamber,1.09, 16.4  /  15  /  3 ,49.6%,11.1%,221,0.2%,"1,520,004"
1,2,Reyna,1.13, 17.7  /  15.7  /  4.3 ,51.1%,11.1%,246,0.2%,"1,517,097"
2,3,Jett,1.07, 17.2  /  16  /  3.6 ,49.6%,11.0%,239,0.2%,"1,511,079"
3,4,Sage,0.92, 13.7  /  14.9  /  6.7 ,51.1%,8.6%,191,0.1%,"1,171,317"
4,5,Viper,0.98, 14.4  /  14.7  /  5.4 ,50.7%,6.3%,200,0.1%,"861,390"
5,6,Raze,1.04, 16.6  /  16  /  4.8 ,49.9%,6.0%,240,0.2%,"824,364"
6,7,Sova,0.98, 14.5  /  14.8  /  5.5 ,50.5%,6.0%,202,0.1%,"814,317"
7,8,Brimstone,0.96, 14.3  /  14.9  /  7.6 ,51.9%,5.6%,202,0.1%,"773,058"
8,9,Fade,0.94, 14.2  /  15.1  /  6.4 ,50.5%,5.3%,197,0.1%,"728,535"
9,10,Omen,0.96, 14.7  /  15.2  /  6.4 ,47.9%,5.1%,203,0.1%,"699,720"
10,11,Skye,0.93, 14.2  /  15.2  /  6.9 ,49.2%,3.5%,198,0.1%,"480,063"
11,12,KAY/O,0.91, 14.1  /  15.6  /  8.1 ,46.6%,3.3%,201,0.1%,"446,811"
12,13,Cypher,0.99, 14.5  /  14.6  /  4.5 ,50.0%,3.1%,198,0.1%,"426,462"
13,14,Phoenix,1.1, 17.1  /  15.6  /  4.4 ,51.2%,3.1%,240,0.2%,"422,841"
14,15,Killjoy,1, 14.3  /  14.4  /  3.8 ,52.0%,2.9%,201,0.1%,"400,911"
15,16,Breach,0.93, 14.3  /  15.4  /  6.7 ,49.2%,2.5%,199,0.1%,"335,937"
16,17,Neon,0.98, 16.3  /  16.5  /  4.1 ,47.8%,1.7%,228,0.2%,"228,123"
17,18,Astra,1.02, 15  /  14.7  /  6 ,49.9%,1.6%,204,0.1%,"223,533"
18,19,Yoru,1, 15.8  /  15.8  /  4.2 ,48.0%,1.1%,218,0.2%,"155,601"
19,20,Harbor,0.89, 13.8  /  15.5  /  5 ,45.3%,1.0%,190,0.1%,"142,086"
