,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches 
0,1,Reyna,1.17, 17.7  /  15.2  /  4.7 ,51.0%,11.9%,252,0.1%,"31,990"
1,2,Sage,0.9, 13.2  /  14.6  /  6.9 ,50.4%,11.0%,188,0.1%,"29,652"
2,3,Omen,0.96, 14.5  /  15  /  5.8 ,48.0%,7.3%,205,0.1%,"19,659"
3,4,Raze,1.04, 16.1  /  15.5  /  5.2 ,50.9%,6.8%,239,0.1%,"18,453"
4,5,Killjoy,0.98, 13.8  /  14.1  /  4.1 ,50.0%,6.8%,199,0.2%,"18,357"
5,6,Jett,1.09, 16.9  /  15.4  /  4 ,50.1%,6.7%,240,0.1%,"17,993"
6,7,Gekko,0.95, 14  /  14.7  /  4.9 ,51.4%,5.0%,198,0.1%,"13,384"
7,8,Skye,0.92, 13.6  /  14.8  /  7.6 ,48.6%,4.8%,196,0.1%,"12,854"
8,9,Brimstone,0.96, 14.2  /  14.8  /  7.4 ,50.4%,4.7%,206,0.1%,"12,651"
9,10,Fade,0.92, 13.7  /  15  /  6.1 ,49.1%,4.1%,196,0.1%,"10,982"
10,11,Phoenix,1.09, 16.5  /  15.1  /  4.6 ,50.6%,3.8%,236,0.1%,"10,185"
11,12,KAY/O,0.89, 13.6  /  15.4  /  8.6 ,45.7%,3.5%,199,0.1%,"9,533"
12,13,Breach,0.92, 14.1  /  15.3  /  6.2 ,49.1%,3.3%,201,0.1%,"9,029"
13,14,Cypher,0.99, 14.1  /  14.2  /  4.9 ,48.9%,3.1%,199,0.1%,"8,309"
14,15,Viper,0.98, 14.3  /  14.6  /  5.5 ,50.1%,3.0%,206,0.1%,"8,167"
15,16,Sova,0.95, 14.2  /  14.8  /  5.4 ,47.9%,3.0%,203,0.1%,"8,127"
16,17,Neon,1, 15.8  /  15.8  /  4.3 ,49.1%,3.0%,228,0.1%,"7,997"
17,18,Chamber,1.07, 15.6  /  14.6  /  3.3 ,48.7%,2.8%,219,0.1%,"7,678"
18,19,Yoru,0.98, 15.1  /  15.4  /  4.3 ,46.6%,2.2%,214,0.1%,"6,025"
19,20,Harbor,0.91, 13.7  /  15.1  /  5.7 ,47.2%,1.9%,195,0.1%,"5,194"
20,21,Astra,1, 14.5  /  14.5  /  5.4 ,49.9%,1.3%,203,0.1%,"3,522"
