,Rank,Agent,KD,KDA,Win %,Pick %,Avg. Score,First Blood %,Matches
0,1,Reyna,1.13, 17.5  /  15.4  /  4.1 ,50.7%,14.7%,247,0.2%,"3,155,319"
1,2,Sage,0.92, 13.4  /  14.6  /  6.8 ,50.8%,14.5%,187,0.1%,"3,123,597"
2,3,Jett,1.12, 17.3  /  15.4  /  3.8 ,50.1%,13.1%,244,0.2%,"2,803,215"
3,4,Sova,0.96, 14  /  14.5  /  5.7 ,50.1%,7.3%,202,0.1%,"1,578,654"
4,5,Omen,0.95, 14.5  /  15.2  /  5.1 ,49.0%,7.2%,201,0.1%,"1,554,276"
5,6,Killjoy,0.96, 13.7  /  14.3  /  4 ,50.8%,7.2%,198,0.1%,"1,542,036"
6,7,Raze,1.02, 15.9  /  15.6  /  4.8 ,50.4%,6.9%,235,0.2%,"1,477,419"
7,8,Skye,0.94, 14.1  /  15  /  5.9 ,49.9%,5.9%,197,0.1%,"1,264,851"
8,9,Viper,0.97, 14.1  /  14.5  /  5.3 ,50.6%,5.5%,198,0.1%,"1,187,535"
9,10,Brimstone,0.95, 14.1  /  14.9  /  6.4 ,49.7%,4.0%,201,0.1%,"865,980"
10,11,Cypher,0.96, 13.9  /  14.5  /  4.2 ,48.2%,3.5%,194,0.1%,"756,177"
11,12,Phoenix,1.03, 15.9  /  15.4  /  4 ,48.3%,3.1%,227,0.2%,"655,656"
12,13,Astra,0.99, 14.5  /  14.7  /  4.9 ,49.1%,2.0%,200,0.1%,"438,702"
13,14,KAY/O,0.88, 13.6  /  15.4  /  7.1 ,45.0%,1.8%,195,0.1%,"395,454"
14,15,Breach,0.92, 14.1  /  15.3  /  5.1 ,48.8%,1.7%,200,0.1%,"372,759"
15,16,Yoru,0.94, 14.6  /  15.6  /  3.4 ,43.3%,1.4%,208,0.2%,"306,714"
