,Rank,Agent,KD,KDA,Win %,Pick %,Avg. Score,First Blood %,Matches
0,1,Sage,0.69, 9.7  /  14  /  5.5 ,49.6%,17.2%,144,0.1%,"411,927"
1,2,Reyna,0.94, 13.3  /  14.2  /  3.9 ,50.3%,11.9%,201,0.2%,"283,458"
2,3,Jett,0.91, 12.9  /  14.3  /  3.6 ,48.8%,10.1%,195,0.2%,"241,128"
3,4,Raze,0.83, 12.1  /  14.5  /  4.5 ,48.9%,8.5%,190,0.1%,"203,490"
4,5,Sova,0.75, 10.5  /  14  /  4.6 ,50.4%,7.2%,161,0.1%,"172,584"
5,6,Phoenix,0.8, 11.3  /  14.1  /  3.5 ,49.4%,6.6%,174,0.1%,"157,182"
6,7,Viper,0.74, 10.4  /  14.1  /  4.3 ,49.7%,5.9%,157,0.1%,"141,627"
7,8,Killjoy,0.77, 10.7  /  13.9  /  3.9 ,50.8%,5.5%,165,0.1%,"130,815"
8,9,Omen,0.77, 11.2  /  14.6  /  3.8 ,47.4%,5.1%,166,0.1%,"120,921"
9,10,Yoru,0.78, 11.5  /  14.7  /  3.3 ,46.0%,4.4%,171,0.1%,"104,040"
10,11,Skye,0.72, 10.4  /  14.3  /  5.7 ,49.7%,3.8%,155,0.1%,"89,913"
11,12,Brimstone,0.75, 10.6  /  14.2  /  4.7 ,47.5%,3.3%,162,0.1%,"78,642"
12,13,KAY/O,0.7, 10.3  /  14.7  /  5.9 ,47.9%,2.9%,157,0.1%,"69,105"
13,14,Chamber,0.88, 12.3  /  13.9  /  3.2 ,49.2%,2.8%,181,0.1%,"66,249"
14,15,Cypher,0.78, 10.9  /  13.8  /  4 ,49.2%,2.7%,161,0.1%,"65,229"
15,16,Breach,0.76, 10.9  /  14.4  /  4.2 ,49.1%,1.5%,164,0.1%,"34,782"
16,17,Astra,0.84, 11.4  /  13.6  /  4 ,48.4%,0.8%,169,0.1%,"19,074"
