,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches ,Roles 
0,1,Sage,0.87, 12.6  /  14.4  /  6.9 ,49.3%,12.1%,182,0.1%,"33,812",Sentinel
1,2,Reyna,1.1, 16.6  /  15  /  4.7 ,50.3%,11.6%,239,0.1%,"32,431",Duelist
2,3,Killjoy,0.98, 13.5  /  13.8  /  4.4 ,50.9%,8.9%,199,0.2%,"24,787",Sentinel
3,4,Omen,0.95, 14.2  /  14.9  /  6.2 ,48.3%,7.3%,203,0.1%,"20,388",Controller
4,5,Jett,1.04, 15.9  /  15.3  /  4 ,49.5%,7.1%,230,0.1%,"19,883",Duelist
5,6,Raze,1.0, 15.2  /  15.3  /  5.2 ,49.8%,7.1%,229,0.1%,"19,805",Duelist
6,7,Sova,0.96, 13.8  /  14.4  /  5.5 ,50.9%,5.7%,200,0.1%,"15,894",Initiator
7,8,Brimstone,0.94, 13.7  /  14.5  /  7.5 ,49.9%,5.0%,202,0.1%,"14,124",Controller
8,9,Fade,0.88, 13.1  /  14.9  /  6.3 ,48.2%,4.5%,190,0.1%,"12,661",Initiator
9,10,Skye,0.87, 12.8  /  14.7  /  7.7 ,48.1%,4.1%,188,0.1%,"11,532",Initiator
10,11,Phoenix,1.04, 15.6  /  14.9  /  4.7 ,48.8%,4.1%,226,0.1%,"11,405",Duelist
11,12,KAY/O,0.86, 13  /  15.1  /  7.9 ,46.4%,3.8%,192,0.1%,"10,548",Initiator
12,13,Viper,0.93, 13.5  /  14.5  /  5.3 ,48.8%,3.5%,196,0.1%,"9,822",Controller
13,14,Cypher,0.94, 13.3  /  14.1  /  5.1 ,47.5%,3.0%,189,0.2%,"8,471",Sentinel
14,15,Neon,0.94, 14.6  /  15.6  /  4.3 ,47.7%,3.0%,213,0.1%,"8,465",Duelist
15,16,Yoru,0.93, 14.2  /  15.2  /  4.2 ,45.4%,2.8%,205,0.1%,"7,779",Duelist
16,17,Chamber,1.01, 14.8  /  14.7  /  3.5 ,46.9%,2.2%,210,0.1%,"6,286",Sentinel
17,18,Breach,0.9, 13.6  /  15.1  /  5.8 ,48.2%,2.0%,197,0.1%,"5,596",Initiator
18,19,Astra,0.98, 14  /  14.3  /  5.8 ,48.8%,1.1%,200,0.1%,"3,035",Controller
19,20,Harbor,0.85, 12.9  /  15.1  /  5.6 ,44.2%,1.1%,186,0.1%,"2,970",Controller
