,Rank,Agent,KD,KDA,Win %,Pick %,Avg. Score,First Blood %,Matches
0,1,Reyna,1.13, 17.7  /  15.7  /  4.3 ,50.8%,11.5%,246,0.2%,"1,765,161"
1,2,Chamber,1.09, 16.3  /  15  /  3 ,49.8%,10.8%,221,0.2%,"1,657,500"
2,3,Jett,1.08, 17.2  /  16  /  3.6 ,50.0%,10.7%,239,0.2%,"1,653,471"
3,4,Sage,0.91, 13.6  /  14.9  /  6.7 ,50.7%,9.1%,190,0.1%,"1,400,307"
4,5,Viper,0.98, 14.3  /  14.7  /  5.4 ,50.0%,6.0%,200,0.1%,"930,954"
5,6,Raze,1.04, 16.5  /  15.9  /  4.8 ,49.9%,6.0%,239,0.2%,"923,253"
6,7,Sova,0.97, 14.4  /  14.8  /  5.5 ,49.8%,5.7%,202,0.1%,"876,996"
7,8,Brimstone,0.96, 14.3  /  14.9  /  7.5 ,51.8%,5.7%,203,0.1%,"873,120"
8,9,Fade,0.94, 14.1  /  15  /  6.3 ,50.6%,5.2%,196,0.1%,"804,372"
9,10,Omen,0.96, 14.6  /  15.2  /  6.2 ,49.0%,5.2%,203,0.1%,"796,977"
10,11,Skye,0.93, 14.2  /  15.2  /  6.9 ,50.5%,3.5%,198,0.1%,"545,751"
11,12,KAY/O,0.91, 14.1  /  15.5  /  8 ,46.2%,3.3%,201,0.1%,"509,796"
12,13,Phoenix,1.11, 17.1  /  15.4  /  4.4 ,51.6%,3.2%,241,0.2%,"489,498"
13,14,Killjoy,0.99, 14.1  /  14.3  /  3.8 ,50.4%,3.1%,199,0.1%,"475,269"
14,15,Cypher,0.99, 14.4  /  14.6  /  4.5 ,48.9%,2.9%,197,0.1%,"454,410"
15,16,Breach,0.93, 14.3  /  15.4  /  6.6 ,48.4%,2.5%,199,0.1%,"382,398"
16,17,Neon,0.98, 16.1  /  16.4  /  4.1 ,48.8%,1.8%,226,0.2%,"275,604"
17,18,Astra,1.02, 14.8  /  14.6  /  5.8 ,49.9%,1.6%,203,0.1%,"244,239"
18,19,Yoru,0.99, 15.5  /  15.7  /  4.2 ,46.8%,1.2%,216,0.2%,"184,671"
19,20,Harbor,0.88, 13.5  /  15.4  /  4.8 ,45.2%,1.1%,189,0.1%,"165,801"
