,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches 
0,1,Jett,1.07, 17.4  /  16.2  /  3.8 ,48.6%,12.0%,239,0.1%,"527,874"
1,2,Sage,0.96, 14.4  /  15  /  7.6 ,51.1%,11.9%,200,0.1%,"525,492"
2,3,Omen,1, 15.2  /  15.2  /  7.9 ,49.0%,10.8%,208,0.1%,"474,976"
3,4,Raze,1.05, 17  /  16.2  /  5 ,50.1%,10.7%,244,0.1%,"472,790"
4,5,Skye,0.96, 14.5  /  15.1  /  8 ,49.8%,8.6%,200,0.1%,"380,734"
5,6,Reyna,1.13, 17.8  /  15.8  /  4.5 ,50.0%,8.5%,244,0.1%,"375,317"
6,7,Killjoy,1.02, 14.9  /  14.6  /  3.8 ,49.3%,5.7%,205,0.1%,"253,626"
7,8,Cypher,1.01, 14.9  /  14.7  /  4.7 ,48.7%,5.7%,202,0.1%,"252,453"
8,9,Brimstone,0.98, 14.8  /  15.1  /  9.5 ,51.1%,3.9%,210,0.1%,"172,716"
9,10,Astra,1.04, 15.4  /  14.8  /  7.1 ,49.1%,3.5%,210,0.1%,"153,479"
10,11,Chamber,1.08, 16.4  /  15.2  /  2.9 ,47.5%,2.6%,220,0.1%,"116,587"
11,12,Gekko,0.95, 14.4  /  15.2  /  4.8 ,49.0%,2.6%,196,0.1%,"116,033"
12,13,KAY/O,0.92, 14.5  /  15.6  /  9.1 ,45.4%,2.4%,205,0.1%,"106,444"
13,14,Breach,0.95, 14.5  /  15.3  /  7.3 ,48.3%,2.3%,200,0.1%,"102,404"
14,15,Phoenix,1.09, 17.1  /  15.7  /  4.8 ,49.7%,2.1%,238,0.1%,"92,683"
15,16,Fade,0.96, 14.6  /  15.2  /  6.3 ,48.4%,1.8%,201,0.1%,"81,025"
16,17,Viper,1.02, 15.2  /  14.9  /  5.8 ,48.4%,1.6%,211,0.1%,"69,626"
17,18,Sova,0.99, 14.8  /  14.9  /  5.5 ,48.0%,1.3%,207,0.1%,"58,975"
18,19,Yoru,1.01, 15.9  /  15.7  /  4.6 ,45.9%,0.9%,220,0.1%,"38,927"
19,20,Neon,0.96, 15.8  /  16.5  /  4.2 ,46.3%,0.7%,221,0.1%,"29,406"
20,21,Harbor,0.92, 14.3  /  15.5  /  6.2 ,43.2%,0.3%,196,0.1%,"14,676"
