,Rank,Agent,KD,KDA,Win %,Pick %,Avg. Score,First Blood %,Matches
0,1,Chamber,1.09, 16.4  /  15  /  3.1 ,50.1%,14.5%,221,0.2%,"2,100,792"
1,2,Reyna,1.12, 17.6  /  15.7  /  4 ,51.1%,10.1%,244,0.2%,"1,470,432"
2,3,Jett,1.07, 17.1  /  16  /  3.6 ,49.7%,10.1%,238,0.2%,"1,468,902"
3,4,Sage,0.92, 13.8  /  14.9  /  6.7 ,50.5%,8.6%,191,0.1%,"1,241,442"
4,5,Viper,0.97, 14.3  /  14.7  /  5.4 ,50.6%,6.7%,198,0.1%,"972,264"
5,6,Raze,1.04, 16.5  /  15.9  /  4.8 ,50.6%,6.0%,238,0.2%,"868,938"
6,7,Brimstone,0.96, 14.3  /  14.9  /  7.2 ,51.4%,5.8%,202,0.1%,"845,478"
7,8,Fade,0.93, 14.1  /  15.1  /  6.6 ,49.9%,5.6%,196,0.1%,"811,818"
8,9,Omen,0.96, 14.6  /  15.2  /  5.7 ,48.7%,5.6%,201,0.1%,"810,798"
9,10,Sova,0.96, 14.2  /  14.8  /  5.5 ,49.8%,5.0%,199,0.1%,"720,324"
10,11,Skye,0.94, 14.3  /  15.2  /  6 ,49.4%,4.1%,198,0.1%,"597,414"
11,12,KAY/O,0.91, 14.1  /  15.6  /  7.5 ,45.9%,4.0%,200,0.1%,"577,218"
12,13,Phoenix,1.11, 17.2  /  15.6  /  4 ,50.4%,3.3%,240,0.2%,"475,575"
13,14,Breach,0.93, 14.2  /  15.4  /  5.7 ,49.3%,2.5%,198,0.1%,"355,674"
14,15,Killjoy,0.98, 14.1  /  14.4  /  3.9 ,50.7%,2.3%,198,0.1%,"330,276"
15,16,Neon,0.98, 16.3  /  16.6  /  4 ,47.7%,2.0%,228,0.2%,"292,944"
16,17,Astra,1.01, 14.8  /  14.6  /  5.4 ,49.7%,1.4%,203,0.1%,"204,204"
17,18,Yoru,0.99, 15.7  /  15.9  /  3.7 ,47.3%,1.2%,217,0.1%,"180,081"
18,19,Cypher,0.97, 14.3  /  14.8  /  4.4 ,47.6%,1.2%,196,0.1%,"170,697"
