,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches 
0,1,Sage,0.9, 13.1  /  14.6  /  6.8 ,50.2%,12.6%,188,0.1%,"38,722"
1,2,Reyna,1.15, 17.4  /  15.1  /  4.5 ,50.9%,12.2%,249,0.1%,"37,642"
2,3,Omen,0.98, 14.6  /  14.9  /  5.8 ,48.6%,8.5%,207,0.1%,"26,189"
3,4,Jett,1.09, 16.6  /  15.3  /  4 ,50.0%,7.9%,237,0.1%,"24,225"
4,5,Killjoy,0.96, 13.5  /  14.1  /  4 ,50.2%,6.7%,197,0.2%,"20,622"
5,6,Raze,1.02, 15.7  /  15.4  /  4.7 ,49.8%,6.4%,232,0.1%,"19,598"
6,7,Sova,0.97, 14.1  /  14.5  /  5.2 ,49.1%,5.2%,203,0.1%,"16,057"
7,8,Brimstone,0.96, 14.1  /  14.7  /  7.3 ,50.4%,5.1%,205,0.1%,"15,839"
8,9,Skye,0.92, 13.7  /  14.9  /  7.3 ,49.4%,4.5%,197,0.1%,"13,750"
9,10,Fade,0.92, 13.6  /  14.8  /  6.2 ,50.1%,4.2%,196,0.1%,"13,029"
10,11,Phoenix,1.09, 16.3  /  15  /  4.5 ,50.0%,4.0%,235,0.1%,"12,358"
11,12,KAY/O,0.89, 13.6  /  15.2  /  8.2 ,47.6%,3.5%,199,0.1%,"10,785"
12,13,Cypher,0.98, 14  /  14.3  /  4.9 ,48.8%,3.4%,197,0.1%,"10,358"
13,14,Viper,0.95, 13.8  /  14.6  /  5.3 ,48.0%,2.9%,198,0.1%,"8,955"
14,15,Neon,1, 15.8  /  15.8  /  4.2 ,49.1%,2.9%,227,0.1%,"8,882"
15,16,Chamber,1.05, 15.4  /  14.6  /  3.3 ,48.1%,2.8%,215,0.1%,"8,685"
16,17,Breach,0.94, 14.1  /  15.1  /  5.8 ,49.0%,2.6%,203,0.1%,"7,933"
17,18,Yoru,0.98, 15  /  15.3  /  4.3 ,47.0%,2.5%,213,0.1%,"7,838"
18,19,Astra,1, 14.4  /  14.4  /  5.5 ,47.3%,1.1%,205,0.1%,"3,525"
19,20,Harbor,0.89, 13.4  /  15  /  5.6 ,47.3%,1.0%,192,0.1%,"3,204"
