,Rank,Agent,KD,KDA,Win %,Pick %,Avg. Score,First Blood %,Matches
0,1,Jett,1.08, 17.3  /  16  /  3.5 ,50.1%,18.6%,236,0.2%,"358,020"
1,2,Chamber,1.1, 16.5  /  15  /  3.2 ,50.8%,15.2%,218,0.1%,"293,046"
2,3,Reyna,1.08, 17.3  /  16  /  3.7 ,50.8%,10.9%,234,0.2%,"209,763"
3,4,Sova,0.96, 14.1  /  14.7  /  6.5 ,51.3%,9.6%,198,0.1%,"184,569"
4,5,Brimstone,0.99, 14.8  /  14.9  /  9 ,52.8%,7.0%,207,0.1%,"135,252"
5,6,Sage,0.96, 14.2  /  14.8  /  6.9 ,52.6%,6.7%,197,0.1%,"128,010"
6,7,Viper,0.97, 14.3  /  14.8  /  5.4 ,48.8%,6.1%,196,0.1%,"117,249"
7,8,Omen,0.97, 14.7  /  15.1  /  6.4 ,49.0%,5.5%,200,0.1%,"106,080"
8,9,Raze,0.99, 16  /  16.1  /  4.8 ,49.8%,5.3%,231,0.2%,"101,592"
9,10,Skye,0.93, 14.4  /  15.4  /  5.6 ,49.5%,3.6%,196,0.1%,"70,074"
10,11,KAY/O,0.93, 14.5  /  15.7  /  8.3 ,45.1%,3.3%,203,0.1%,"62,679"
11,12,Breach,0.91, 14  /  15.4  /  4.6 ,50.2%,2.3%,189,0.1%,"43,656"
12,13,Killjoy,1.01, 14.7  /  14.5  /  3.6 ,49.9%,1.8%,202,0.1%,"35,394"
13,14,Cypher,1.01, 14.8  /  14.7  /  4.2 ,50.7%,1.5%,200,0.1%,"28,764"
14,15,Yoru,0.96, 15.2  /  15.8  /  3.3 ,49.1%,1.0%,207,0.2%,"19,941"
15,16,Neon,0.98, 16.5  /  16.8  /  3.6 ,48.9%,0.7%,229,0.2%,"14,382"
16,17,Astra,1.04, 15.8  /  15.1  /  6.3 ,46.2%,0.5%,210,0.1%,"9,486"
17,18,Phoenix,1.01, 16.2  /  16  /  3.8 ,44.8%,0.3%,230,0.2%,"6,375"
