,Rank,Agent,KD,KDA,Win %,Pick %,Avg. Score,First Blood %,Matches
0,1,Sage,0.82, 11.8  /  14.3  /  6.1 ,50.1%,14.2%,173,0.1%,"988,839"
1,2,Reyna,1.06, 15.7  /  14.8  /  4.2 ,50.7%,10.9%,229,0.2%,"759,033"
2,3,Raze,0.95, 14.1  /  14.9  /  4.8 ,50.6%,6.9%,215,0.1%,"479,145"
3,4,Chamber,0.98, 14  /  14.2  /  3.5 ,49.8%,6.7%,201,0.1%,"469,302"
4,5,Omen,0.88, 13  /  14.8  /  4.4 ,47.8%,6.7%,189,0.1%,"464,457"
5,6,Fade,0.83, 12.1  /  14.6  /  5.9 ,49.3%,6.0%,179,0.1%,"417,180"
6,7,Jett,0.99, 14.7  /  15  /  3.8 ,49.9%,5.7%,218,0.2%,"397,443"
7,8,Viper,0.87, 12.4  /  14.3  /  5 ,49.5%,5.4%,184,0.1%,"377,655"
8,9,Sova,0.84, 12.3  /  14.5  /  4.9 ,48.7%,4.5%,182,0.1%,"316,149"
9,10,Brimstone,0.88, 12.8  /  14.4  /  5.6 ,50.5%,4.4%,189,0.1%,"306,051"
10,11,Killjoy,0.87, 12.1  /  13.9  /  4.1 ,51.7%,4.3%,183,0.1%,"303,144"
11,12,Yoru,0.89, 13.3  /  14.9  /  3.7 ,47.1%,4.3%,194,0.1%,"296,565"
12,13,Skye,0.82, 12  /  14.6  /  6.1 ,49.4%,4.1%,178,0.1%,"288,201"
13,14,Phoenix,0.99, 14.5  /  14.7  /  4 ,48.8%,3.9%,214,0.2%,"274,380"
14,15,KAY/O,0.8, 12  /  14.9  /  6.7 ,47.9%,3.9%,181,0.1%,"270,147"
15,16,Neon,0.89, 13.7  /  15.3  /  4 ,48.8%,3.8%,204,0.2%,"263,415"
16,17,Cypher,0.86, 12.4  /  14.4  /  4.5 ,48.0%,2.0%,179,0.1%,"137,649"
17,18,Breach,0.85, 12.7  /  14.9  /  5 ,50.0%,1.6%,188,0.1%,"112,710"
18,19,Astra,0.89, 12.7  /  14.3  /  4.3 ,44.7%,0.7%,186,0.1%,"51,969"
