,Rank,Agent,KD,KDA,Win %,Pick %,Avg. Score,First Blood %,Matches
0,1,Sage,0.75, 10.5  /  14.1  /  5.6 ,51.8%,15.3%,157,0.1%,"248,115"
1,2,Reyna,0.97, 14.1  /  14.5  /  4 ,51.0%,10.8%,210,0.2%,"175,746"
2,3,Raze,0.87, 12.6  /  14.5  /  4.5 ,49.3%,7.3%,197,0.1%,"118,116"
3,4,Jett,0.92, 13.2  /  14.4  /  3.5 ,51.5%,6.2%,199,0.2%,"99,807"
4,5,Omen,0.84, 12.1  /  14.4  /  4.1 ,51.2%,6.0%,180,0.1%,"97,359"
5,6,Fade,0.75, 11  /  14.6  /  5.8 ,48.4%,5.6%,166,0.1%,"90,729"
6,7,Chamber,0.92, 12.6  /  13.7  /  3.5 ,50.0%,5.4%,187,0.1%,"88,230"
7,8,Yoru,0.81, 11.9  /  14.6  /  3.5 ,48.3%,5.4%,177,0.1%,"87,465"
8,9,Viper,0.77, 10.9  /  14.2  /  4.6 ,51.4%,5.3%,166,0.1%,"86,088"
9,10,Neon,0.84, 12.5  /  14.9  /  3.7 ,47.4%,4.9%,189,0.2%,"79,866"
10,11,Sova,0.77, 11  /  14.3  /  4.7 ,47.7%,4.7%,167,0.1%,"75,684"
11,12,Killjoy,0.82, 11.2  /  13.7  /  4.1 ,53.6%,4.5%,172,0.1%,"72,726"
12,13,Skye,0.79, 11.2  /  14.2  /  5.7 ,50.2%,3.9%,170,0.1%,"62,985"
13,14,Phoenix,0.89, 12.6  /  14.1  /  3.7 ,50.6%,3.8%,192,0.1%,"61,659"
14,15,Brimstone,0.82, 11.6  /  14  /  5.1 ,51.0%,3.5%,177,0.1%,"55,998"
15,16,KAY/O,0.73, 11  /  15  /  6.4 ,47.5%,3.4%,167,0.1%,"54,723"
16,17,Cypher,0.79, 11.1  /  14  /  4.3 ,47.7%,2.2%,166,0.1%,"35,037"
17,18,Breach,0.8, 11.2  /  14  /  4.4 ,49.3%,1.4%,173,0.1%,"23,256"
18,19,Astra,0.8, 10.5  /  13.1  /  3.8 ,47.6%,0.5%,164,0.1%,"8,364"
