,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches ,Roles 
0,1,Sage,0.93, 13.7  /  14.8  /  7.4 ,50.7%,12.0%,193,0.1%,"1,049,244",Sentinel
1,2,Reyna,1.16, 17.9  /  15.5  /  4.5 ,50.3%,11.1%,251,0.1%,"975,128",Duelist
2,3,Jett,1.09, 17.3  /  15.8  /  3.9 ,49.2%,9.4%,242,0.1%,"822,003",Duelist
3,4,Omen,1.0, 15.1  /  15.1  /  6.7 ,49.0%,9.1%,210,0.1%,"796,206",Controller
4,5,Raze,1.06, 16.8  /  15.8  /  5 ,50.1%,8.7%,244,0.1%,"765,166",Duelist
5,6,Killjoy,1.0, 14.4  /  14.4  /  4 ,49.6%,6.2%,203,0.1%,"543,446",Sentinel
6,7,Skye,0.95, 14.1  /  14.9  /  7.8 ,49.5%,6.0%,199,0.1%,"523,066",Initiator
7,8,Brimstone,0.97, 14.5  /  14.9  /  8.3 ,50.3%,4.9%,208,0.1%,"431,973",Controller
8,9,Cypher,1.01, 14.6  /  14.4  /  4.9 ,49.1%,4.8%,202,0.1%,"421,011",Sentinel
9,10,Gekko,0.94, 14.1  /  15.1  /  4.7 ,49.3%,3.7%,195,0.1%,"326,252",Initiator
10,11,Phoenix,1.11, 16.9  /  15.3  /  4.7 ,50.0%,3.2%,240,0.1%,"282,364",Duelist
11,12,Viper,0.99, 14.5  /  14.7  /  5.5 ,48.6%,2.8%,204,0.1%,"242,447",Controller
12,13,KAY/O,0.91, 14  /  15.4  /  8.4 ,45.9%,2.6%,202,0.1%,"230,299",Initiator
13,14,Chamber,1.07, 15.9  /  14.9  /  3.2 ,47.5%,2.6%,219,0.1%,"225,284",Sentinel
14,15,Sova,0.97, 14.4  /  14.8  /  5.3 ,48.1%,2.5%,205,0.1%,"220,309",Initiator
15,16,Fade,0.95, 14.2  /  15  /  6 ,49.0%,2.5%,199,0.1%,"216,157",Initiator
16,17,Breach,0.94, 14.5  /  15.4  /  6.3 ,48.0%,2.3%,203,0.1%,"202,735",Initiator
17,18,Astra,1.04, 15.2  /  14.6  /  6.2 ,49.4%,2.1%,210,0.1%,"182,441",Controller
18,19,Neon,0.98, 15.9  /  16.2  /  4.2 ,46.7%,1.5%,225,0.1%,"132,275",Duelist
19,20,Yoru,1.0, 15.6  /  15.5  /  4.5 ,46.4%,1.4%,218,0.1%,"120,814",Duelist
20,21,Harbor,0.91, 13.8  /  15.2  /  5.7 ,44.8%,0.6%,194,0.1%,"56,973",Controller
