,Rank,Agent,KD,KDA,Win %,Pick %,Avg. Score,First Blood %,Matches
0,1,Sage,0.78, 11  /  14.2  /  5.8 ,49.7%,14.6%,165,0.1%,"698,496"
1,2,Reyna,1.01, 14.8  /  14.6  /  4.3 ,50.2%,11.4%,219,0.2%,"544,680"
2,3,Raze,0.9, 13.3  /  14.8  /  4.6 ,49.6%,7.2%,204,0.1%,"346,851"
3,4,Jett,0.95, 13.9  /  14.7  /  3.7 ,49.8%,6.4%,208,0.2%,"308,550"
4,5,Fade,0.79, 11.4  /  14.6  /  5.6 ,48.2%,5.9%,173,0.1%,"280,551"
5,6,Omen,0.85, 12.4  /  14.6  /  4.4 ,48.4%,5.9%,183,0.1%,"279,939"
6,7,Sova,0.81, 11.6  /  14.4  /  4.7 ,47.9%,5.2%,175,0.1%,"247,707"
7,8,Chamber,0.94, 13.3  /  14.1  /  3.5 ,50.2%,5.0%,194,0.1%,"239,445"
8,9,Phoenix,0.92, 13.3  /  14.5  /  4 ,48.7%,4.9%,200,0.1%,"232,458"
9,10,Yoru,0.84, 12.4  /  14.7  /  3.9 ,47.2%,4.9%,185,0.1%,"232,407"
10,11,Viper,0.81, 11.5  /  14.3  /  4.8 ,50.3%,4.7%,173,0.1%,"225,828"
11,12,Killjoy,0.84, 11.6  /  13.7  /  4 ,51.2%,4.1%,177,0.1%,"195,432"
12,13,Neon,0.86, 13.1  /  15.2  /  4 ,47.8%,3.9%,196,0.2%,"187,221"
13,14,Brimstone,0.84, 11.9  /  14.2  /  5.4 ,49.8%,3.9%,180,0.1%,"185,589"
14,15,Skye,0.79, 11.4  /  14.4  /  6.3 ,50.5%,3.5%,172,0.1%,"165,087"
15,16,KAY/O,0.76, 11.3  /  14.8  /  6.8 ,45.8%,3.1%,173,0.1%,"150,654"
16,17,Cypher,0.83, 11.8  /  14.2  /  4.6 ,48.0%,2.3%,172,0.1%,"110,160"
17,18,Harbor,0.8, 11.6  /  14.5  /  4.3 ,49.0%,1.4%,172,0.1%,"66,504"
18,19,Breach,0.84, 12.3  /  14.6  /  5.2 ,50.2%,1.3%,184,0.1%,"59,925"
19,20,Astra,0.9, 12.5  /  13.8  /  4.5 ,43.7%,0.6%,184,0.1%,"27,081"
