,Rank,Agent,KD,KDA,Win %,Pick %,Avg. Score,First Blood %,Matches
0,1,Sage,0.85, 12.2  /  14.3  /  6.2 ,50.9%,13.6%,179,0.1%,"1,280,151"
1,2,Reyna,1.11, 16.4  /  14.8  /  4.4 ,50.9%,12.1%,239,0.2%,"1,131,792"
2,3,Raze,0.98, 14.6  /  14.9  /  4.8 ,50.6%,6.7%,222,0.1%,"625,158"
3,4,Jett,1.03, 15.5  /  15  /  3.8 ,50.2%,6.6%,225,0.2%,"623,526"
4,5,Omen,0.92, 13.5  /  14.8  /  4.8 ,48.6%,6.1%,196,0.1%,"573,240"
5,6,Chamber,1.01, 14.4  /  14.3  /  3.4 ,49.3%,6.1%,205,0.2%,"569,109"
6,7,Fade,0.86, 12.6  /  14.7  /  5.9 ,49.5%,5.4%,185,0.1%,"507,960"
7,8,Viper,0.91, 12.9  /  14.3  /  4.9 ,50.7%,4.9%,189,0.1%,"462,570"
8,9,Sova,0.88, 12.8  /  14.5  /  5 ,48.9%,4.9%,189,0.1%,"462,366"
9,10,Brimstone,0.91, 13.2  /  14.5  /  5.9 ,49.9%,4.6%,195,0.1%,"427,329"
10,11,Phoenix,1.03, 15.1  /  14.7  /  4.2 ,50.6%,4.5%,222,0.2%,"418,608"
11,12,Killjoy,0.91, 12.7  /  14  /  4.2 ,50.3%,4.4%,189,0.1%,"415,905"
12,13,Skye,0.85, 12.5  /  14.7  /  6.7 ,48.1%,3.7%,185,0.1%,"342,924"
13,14,Yoru,0.91, 13.7  /  15.1  /  4.1 ,46.9%,3.5%,199,0.1%,"330,786"
14,15,Neon,0.93, 14.3  /  15.4  /  4.1 ,48.4%,3.5%,212,0.2%,"326,757"
15,16,KAY/O,0.83, 12.5  /  15  /  7.1 ,46.9%,3.3%,187,0.1%,"309,672"
16,17,Cypher,0.91, 12.8  /  14  /  4.6 ,49.8%,2.4%,185,0.1%,"223,176"
17,18,Breach,0.89, 13.3  /  14.9  /  5.4 ,48.2%,1.6%,196,0.1%,"150,756"
18,19,Harbor,0.83, 12.4  /  14.9  /  4.5 ,45.8%,1.4%,182,0.1%,"127,908"
19,20,Astra,0.97, 13.7  /  14  /  4.9 ,53.2%,0.7%,195,0.1%,"69,054"
