,Rank,Agent,KD,KDA,Win %,Pick %,Avg. Score,First Blood %,Matches
0,1,Reyna,1.16, 17.9  /  15.4  /  4 ,51.2%,13.6%,252,0.2%,"3,191,121"
1,2,Jett,1.16, 17.9  /  15.4  /  3.8 ,51.2%,13.5%,252,0.2%,"3,157,104"
2,3,Sage,0.93, 13.7  /  14.7  /  6.7 ,51.1%,11.9%,193,0.1%,"2,782,050"
3,4,Chamber,1.1, 16.2  /  14.7  /  3.6 ,50.9%,8.7%,222,0.1%,"2,030,820"
4,5,Sova,0.98, 14.3  /  14.6  /  5.8 ,51.0%,6.5%,206,0.1%,"1,511,793"
5,6,Brimstone,0.98, 14.5  /  14.9  /  7.2 ,51.8%,6.1%,208,0.1%,"1,421,625"
6,7,Raze,1.05, 16.4  /  15.7  /  4.9 ,50.3%,6.1%,240,0.2%,"1,418,259"
7,8,Omen,0.99, 14.9  /  15.1  /  5.2 ,49.2%,6.0%,208,0.1%,"1,413,057"
8,9,Viper,0.98, 14.3  /  14.6  /  5.2 ,50.3%,5.1%,201,0.1%,"1,192,788"
9,10,Killjoy,0.98, 13.9  /  14.3  /  4 ,51.7%,4.6%,200,0.1%,"1,070,949"
10,11,Skye,0.95, 14.3  /  15.1  /  5.9 ,49.5%,4.3%,201,0.1%,"1,011,381"
11,12,KAY/O,0.91, 14  /  15.3  /  7.3 ,46.7%,2.8%,203,0.1%,"665,091"
12,13,Cypher,0.97, 14.3  /  14.7  /  4.5 ,48.0%,2.3%,199,0.1%,"536,265"
13,14,Breach,0.94, 14.4  /  15.3  /  4.3 ,49.0%,2.2%,203,0.1%,"509,286"
14,15,Yoru,1, 15.5  /  15.4  /  3.6 ,47.7%,2.1%,218,0.1%,"491,640"
15,16,Neon,1.03, 16.4  /  15.9  /  3.9 ,49.0%,1.9%,234,0.2%,"455,430"
16,17,Phoenix,1.07, 16.5  /  15.4  /  3.9 ,48.5%,1.4%,234,0.2%,"324,870"
17,18,Astra,1.03, 15.1  /  14.7  /  4.9 ,48.9%,0.9%,208,0.1%,"204,153"
