,Rank,Agent,KD,KDA,Win %,Pick %,Avg. Score,First Blood %,Matches
0,1,Chamber,1.11, 16.9  /  15.1  /  2.9 ,50.5%,18.1%,224,0.2%,"596,139"
1,2,Jett,1.06, 17.1  /  16.2  /  3.5 ,50.5%,13.1%,235,0.2%,"432,735"
2,3,Reyna,1.1, 17.4  /  15.8  /  3.7 ,52.2%,8.5%,238,0.2%,"280,347"
3,4,Viper,1, 14.7  /  14.8  /  5.5 ,50.0%,7.3%,202,0.1%,"241,638"
4,5,Fade,0.95, 14.4  /  15.1  /  6.9 ,49.2%,6.2%,198,0.1%,"203,235"
5,6,Sova,0.97, 14.5  /  14.9  /  5.8 ,49.7%,6.1%,200,0.1%,"201,399"
6,7,Raze,1.04, 16.7  /  16.1  /  4.7 ,50.1%,6.0%,239,0.2%,"198,900"
7,8,Sage,0.96, 14.3  /  14.9  /  6.7 ,52.3%,5.5%,196,0.1%,"181,458"
8,9,Brimstone,0.98, 14.6  /  14.9  /  7.9 ,51.2%,5.5%,204,0.1%,"181,356"
9,10,Omen,0.98, 14.9  /  15.2  /  6.5 ,49.5%,4.7%,202,0.1%,"154,887"
10,11,KAY/O,0.92, 14.4  /  15.7  /  8.2 ,45.9%,3.7%,203,0.1%,"121,839"
11,12,Skye,0.96, 14.7  /  15.4  /  5.8 ,50.4%,3.5%,201,0.1%,"116,484"
12,13,Phoenix,1.1, 17.3  /  15.7  /  3.9 ,49.7%,2.9%,239,0.2%,"95,829"
13,14,Breach,0.93, 14.4  /  15.4  /  6.2 ,48.8%,2.4%,196,0.1%,"80,274"
14,15,Neon,0.99, 16.6  /  16.7  /  3.9 ,48.3%,1.7%,228,0.2%,"56,508"
15,16,Astra,1.03, 15  /  14.7  /  6 ,49.8%,1.5%,202,0.1%,"49,929"
16,17,Killjoy,1.03, 14.8  /  14.4  /  3.8 ,51.0%,1.1%,206,0.1%,"35,292"
17,18,Yoru,1.01, 16  /  15.8  /  3.5 ,50.1%,1.0%,218,0.2%,"34,374"
18,19,Cypher,0.98, 14.8  /  15.1  /  4.3 ,49.3%,0.9%,199,0.1%,"28,458"
