,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches ,Roles 
0,1,Jett,1.09, 17.4  /  16  /  3.7 ,49.1%,14.6%,238,0.1%,"423,177",Duelist
1,2,Brimstone,1.0, 14.8  /  14.8  /  9.4 ,50.6%,13.3%,207,0.1%,"385,962",Controller
2,3,Breach,0.94, 14.4  /  15.3  /  7.5 ,48.8%,12.1%,197,0.1%,"350,618",Initiator
3,4,Killjoy,1.04, 14.9  /  14.4  /  3.7 ,50.2%,8.7%,203,0.1%,"252,086",Sentinel
4,5,Reyna,1.14, 17.8  /  15.6  /  4.4 ,50.0%,8.6%,242,0.1%,"248,980",Duelist
5,6,Raze,1.05, 16.8  /  15.9  /  4.7 ,49.4%,7.8%,237,0.1%,"224,149",Duelist
6,7,Cypher,1.02, 15.1  /  14.8  /  4.8 ,49.1%,5.0%,203,0.1%,"143,347",Sentinel
7,8,Chamber,1.09, 16.5  /  15.1  /  2.8 ,47.8%,4.1%,219,0.1%,"119,584",Sentinel
8,9,Sage,0.95, 14.2  /  14.9  /  6.9 ,50.7%,3.8%,194,0.1%,"111,219",Sentinel
9,10,Skye,0.95, 14.4  /  15.1  /  7.5 ,49.5%,3.2%,198,0.1%,"91,909",Initiator
10,11,Viper,1.0, 14.9  /  14.9  /  5.9 ,47.8%,2.9%,206,0.1%,"85,166",Controller
11,12,Fade,0.97, 14.6  /  15  /  6.3 ,48.9%,2.6%,200,0.1%,"74,219",Initiator
12,13,Neon,1.0, 16.5  /  16.5  /  4.3 ,48.1%,2.3%,229,0.1%,"65,962",Duelist
13,14,Gekko,0.95, 14.3  /  15.1  /  4.8 ,48.8%,2.3%,192,0.1%,"65,066",Initiator
14,15,KAY/O,0.92, 14.4  /  15.6  /  9.5 ,45.5%,2.1%,203,0.1%,"61,607",Initiator
15,16,Omen,0.96, 14.7  /  15.3  /  7.4 ,44.9%,1.8%,202,0.1%,"52,473",Controller
16,17,Phoenix,1.11, 17.1  /  15.4  /  4.6 ,50.9%,1.8%,236,0.1%,"50,958",Duelist
17,18,Yoru,1.01, 15.9  /  15.8  /  4.6 ,47.1%,0.9%,218,0.1%,"27,101",Duelist
18,19,Astra,1.03, 15.3  /  14.9  /  6.8 ,46.6%,0.9%,207,0.1%,"26,991",Controller
19,20,Sova,0.98, 14.7  /  15  /  5.7 ,47.1%,0.6%,204,0.1%,"15,982",Initiator
20,21,Harbor,0.92, 14  /  15.3  /  6.3 ,43.7%,0.5%,192,0.1%,"14,953",Controller
