,Rank,Agent,KD,KDA,Win %,Pick %,Avg. Score,First Blood %,Matches
0,1,Jett,1.08, 17.2  /  15.9  /  3.5 ,50.1%,17.2%,237,0.2%,"786,318"
1,2,Chamber,1.1, 16.4  /  14.9  /  3.3 ,51.3%,12.8%,220,0.1%,"584,715"
2,3,Reyna,1.08, 17.2  /  15.8  /  3.8 ,50.8%,12.1%,236,0.2%,"551,259"
3,4,Sage,0.95, 14.1  /  14.9  /  6.8 ,51.1%,8.7%,195,0.1%,"396,882"
4,5,Sova,0.97, 14.2  /  14.7  /  6.3 ,50.2%,8.2%,201,0.1%,"374,748"
5,6,Brimstone,0.95, 14.4  /  15.2  /  8.5 ,52.4%,6.8%,203,0.1%,"312,324"
6,7,Omen,0.96, 14.7  /  15.3  /  6.1 ,47.9%,5.8%,201,0.1%,"265,098"
7,8,Viper,0.97, 14.4  /  14.7  /  5.3 ,49.8%,5.6%,198,0.1%,"257,703"
8,9,Raze,1.02, 16.5  /  16.1  /  4.8 ,50.4%,5.6%,236,0.2%,"253,521"
9,10,Skye,0.94, 14.5  /  15.4  /  5.6 ,50.4%,4.0%,198,0.1%,"184,620"
10,11,KAY/O,0.91, 14.2  /  15.7  /  8 ,44.6%,3.1%,202,0.1%,"139,944"
11,12,Killjoy,0.99, 14.4  /  14.5  /  3.8 ,50.3%,2.6%,199,0.1%,"117,402"
12,13,Breach,0.9, 13.9  /  15.4  /  4.5 ,47.6%,2.3%,191,0.1%,"102,969"
13,14,Cypher,0.97, 14.5  /  15  /  4.3 ,46.5%,1.7%,196,0.1%,"79,662"
14,15,Yoru,0.97, 15.4  /  15.8  /  3.6 ,47.0%,1.3%,212,0.2%,"59,925"
15,16,Neon,0.97, 16.1  /  16.6  /  3.6 ,47.3%,1.0%,225,0.2%,"44,115"
16,17,Astra,1, 15  /  15  /  5.6 ,46.5%,0.7%,203,0.1%,"31,008"
17,18,Phoenix,1.08, 16.6  /  15.5  /  3.8 ,53.5%,0.5%,231,0.2%,"24,480"
