,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches ,Roles 
0,1,Sage,0.95, 14.2  /  14.9  /  7.6 ,51.2%,12.7%,198,0.1%,"29,489",Sentinel
1,2,Reyna,1.14, 17.9  /  15.7  /  4.6 ,49.3%,10.5%,248,0.1%,"24,300",Duelist
2,3,Jett,1.08, 17.2  /  16  /  3.9 ,48.2%,10.0%,240,0.1%,"23,103",Duelist
3,4,Raze,1.06, 17  /  16.1  /  4.9 ,49.4%,9.9%,246,0.1%,"23,098",Duelist
4,5,Omen,1.0, 15.1  /  15.2  /  7.1 ,48.6%,8.7%,209,0.1%,"20,215",Controller
5,6,Killjoy,1.01, 14.5  /  14.4  /  3.9 ,49.8%,6.4%,203,0.2%,"14,879",Sentinel
6,7,Skye,0.95, 14.4  /  15.2  /  7.7 ,49.3%,5.6%,201,0.1%,"12,998",Initiator
7,8,Cypher,1.01, 14.7  /  14.6  /  4.9 ,48.7%,5.4%,203,0.2%,"12,508",Sentinel
8,9,Brimstone,0.98, 14.7  /  15  /  8.6 ,51.1%,4.6%,210,0.1%,"10,717",Controller
9,10,KAY/O,0.92, 14.3  /  15.6  /  8.7 ,44.5%,3.7%,204,0.1%,"8,692",Initiator
10,11,Fade,0.97, 14.6  /  15  /  6.1 ,50.1%,3.6%,202,0.1%,"8,349",Initiator
11,12,Breach,0.95, 14.6  /  15.4  /  6.6 ,48.5%,3.0%,205,0.1%,"6,864",Initiator
12,13,Astra,1.05, 15.4  /  14.6  /  6.6 ,50.1%,2.9%,211,0.1%,"6,732",Controller
13,14,Phoenix,1.1, 17.1  /  15.5  /  4.7 ,49.4%,2.7%,240,0.1%,"6,324",Duelist
14,15,Sova,0.98, 14.6  /  14.9  /  5.4 ,48.1%,2.6%,206,0.1%,"5,943",Initiator
15,16,Viper,1.0, 14.7  /  14.7  /  5.6 ,49.5%,2.5%,206,0.2%,"5,730",Controller
16,17,Chamber,1.05, 15.9  /  15.2  /  3.1 ,45.8%,2.2%,217,0.1%,"5,048",Sentinel
17,18,Neon,0.98, 16.1  /  16.3  /  4.3 ,47.3%,1.2%,224,0.1%,"2,892",Duelist
18,19,Yoru,1.02, 16  /  15.7  /  4.4 ,47.2%,1.1%,220,0.1%,"2,574",Duelist
19,20,Harbor,0.92, 14  /  15.3  /  5.9 ,45.7%,0.7%,195,0.1%,"1,694",Controller
