,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches ,Roles 
0,1,Sage,0.76, 10.9  /  14.2  /  6.2 ,50.0%,13.8%,161,0.1%,"10,332",Sentinel
1,2,Reyna,1.02, 14.7  /  14.5  /  4.6 ,49.6%,11.4%,217,0.1%,"8,510",Duelist
2,3,Raze,0.92, 13.8  /  15  /  4.9 ,48.7%,7.7%,209,0.1%,"5,765",Duelist
3,4,Jett,0.92, 13.6  /  14.8  /  4 ,48.1%,6.4%,202,0.1%,"4,824",Duelist
4,5,Omen,0.86, 12.5  /  14.6  /  4.9 ,50.2%,5.8%,183,0.1%,"4,340",Controller
5,6,Fade,0.78, 11.5  /  14.8  /  6.1 ,48.9%,5.4%,171,0.1%,"4,064",Initiator
6,7,Killjoy,0.87, 12  /  13.9  /  4 ,48.9%,5.2%,180,0.2%,"3,881",Sentinel
7,8,Yoru,0.87, 12.8  /  14.8  /  4.3 ,47.8%,5.1%,186,0.1%,"3,846",Duelist
8,9,Phoenix,0.92, 13.3  /  14.4  /  4.4 ,49.5%,4.9%,198,0.1%,"3,690",Duelist
9,10,Sova,0.81, 11.7  /  14.4  /  5.1 ,50.2%,4.7%,175,0.1%,"3,498",Initiator
10,11,Neon,0.85, 12.9  /  15.3  /  4.1 ,47.5%,4.6%,192,0.1%,"3,444",Duelist
11,12,Skye,0.79, 11.4  /  14.4  /  7 ,48.6%,4.3%,171,0.1%,"3,224",Initiator
12,13,Viper,0.8, 11.7  /  14.6  /  5 ,47.9%,4.2%,173,0.1%,"3,132",Controller
13,14,KAY/O,0.78, 11.6  /  14.8  /  7.9 ,46.9%,3.7%,176,0.1%,"2,797",Initiator
14,15,Brimstone,0.84, 12  /  14.3  /  6.1 ,47.6%,3.5%,184,0.1%,"2,648",Controller
15,16,Cypher,0.86, 12.1  /  14  /  4.8 ,50.5%,2.8%,176,0.1%,"2,127",Sentinel
16,17,Chamber,0.88, 12.8  /  14.5  /  3.5 ,49.6%,2.3%,184,0.1%,"1,757",Sentinel
17,18,Breach,0.86, 12.7  /  14.8  /  5.5 ,47.2%,1.7%,188,0.1%,"1,286",Initiator
18,19,Harbor,0.78, 11.6  /  14.9  /  5.1 ,47.7%,1.6%,170,0.1%,"1,196",Controller
19,20,Astra,0.84, 12.2  /  14.5  /  4.7 ,46.7%,0.8%,178,0.1%,585,Controller
