,Rank,Agent,KD,KDA,Win %,Pick %,Avg. Score,First Blood %,Matches
0,1,Sage,0.89, 12.3  /  13.9  /  6.2 ,52.0%,15.7%,184,0.1%,"47,093"
1,2,Reyna,1.1, 15.6  /  14.2  /  4.5 ,51.7%,14.0%,233,0.2%,"41,910"
2,3,Raze,0.99, 14.4  /  14.5  /  4.9 ,51.7%,12.4%,221,0.1%,"37,260"
3,4,Jett,0.99, 14.2  /  14.4  /  3.9 ,50.8%,10.5%,213,0.2%,"31,408"
4,5,Phoenix,0.97, 13.9  /  14.4  /  4.1 ,49.5%,7.3%,210,0.2%,"21,755"
5,6,Sova,0.9, 12.6  /  14  /  5.2 ,49.4%,7.1%,192,0.1%,"21,364"
6,7,Omen,0.93, 13.4  /  14.4  /  3.8 ,51.0%,6.7%,198,0.1%,"19,951"
7,8,Killjoy,0.94, 12.8  /  13.6  /  4.3 ,52.4%,5.9%,195,0.1%,"17,669"
8,9,Yoru,0.92, 13.3  /  14.5  /  3.7 ,48.0%,5.6%,197,0.1%,"16,870"
9,10,Brimstone,0.91, 13  /  14.2  /  4.8 ,51.0%,4.5%,196,0.1%,"13,420"
10,11,Cypher,0.92, 12.7  /  13.8  /  4.8 ,50.9%,3.5%,187,0.1%,"10,571"
11,12,Skye,0.87, 12.4  /  14.3  /  4.3 ,49.8%,2.6%,185,0.1%,"7,700"
12,13,Viper,0.89, 12.7  /  14.3  /  3.7 ,49.2%,2.5%,189,0.1%,"7,633"
13,14,Breach,0.9, 13.1  /  14.6  /  4.8 ,47.0%,1.6%,195,0.1%,"4,888"
