,Rank,Agent,KD,KDA,Win %,Pick %,Avg. Score,First Blood %,Matches
0,1,Jett,1.12, 17.4  /  15.6  /  3.7 ,50.1%,15.1%,243,0.2%,"2,501,958"
1,2,Reyna,1.11, 17.4  /  15.6  /  4 ,50.1%,14.7%,243,0.2%,"2,444,838"
2,3,Sage,0.93, 13.6  /  14.7  /  6.8 ,50.6%,12.7%,188,0.1%,"2,106,504"
3,4,Sova,0.98, 14.2  /  14.6  /  5.9 ,50.8%,7.3%,202,0.1%,"1,212,219"
4,5,Viper,0.98, 14.3  /  14.6  /  5.3 ,51.2%,6.4%,198,0.1%,"1,063,758"
5,6,Raze,1.02, 16  /  15.8  /  4.8 ,50.1%,6.1%,234,0.2%,"1,016,430"
6,7,Omen,0.96, 14.5  /  15.2  /  5.2 ,49.1%,5.7%,200,0.1%,"939,726"
7,8,Killjoy,0.97, 14  /  14.4  /  3.9 ,51.3%,5.5%,199,0.1%,"917,388"
8,9,Chamber,1.05, 15.7  /  15  /  3.1 ,49.7%,5.3%,215,0.1%,"874,599"
9,10,Skye,0.94, 14.2  /  15.2  /  5.8 ,49.1%,5.1%,196,0.1%,"846,600"
10,11,Brimstone,0.95, 14.2  /  15  /  6.5 ,49.5%,3.6%,199,0.1%,"599,862"
11,12,Cypher,0.97, 14.3  /  14.7  /  4 ,48.2%,3.2%,195,0.1%,"526,932"
12,13,Astra,0.99, 14.6  /  14.7  /  5.4 ,48.8%,3.0%,198,0.1%,"503,982"
13,14,Breach,0.92, 14.2  /  15.5  /  5.3 ,48.0%,2.1%,196,0.1%,"340,578"
14,15,Phoenix,1.02, 15.9  /  15.5  /  3.8 ,47.6%,1.8%,226,0.2%,"307,071"
15,16,KAY/O,0.89, 13.9  /  15.6  /  7.5 ,45.6%,1.6%,197,0.1%,"262,803"
16,17,Yoru,0.94, 14.7  /  15.7  /  3.3 ,42.8%,0.8%,207,0.2%,"138,108"
