,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches ,Roles 
0,1,Reyna,1.17, 17.9  /  15.2  /  4.5 ,50.6%,12.2%,253,0.1%,"1,122,985",Duelist
1,2,Sage,0.91, 13.3  /  14.7  /  6.9 ,50.1%,11.2%,189,0.1%,"1,026,687",Sentinel
2,3,Omen,0.99, 14.8  /  14.9  /  6.3 ,49.0%,9.8%,208,0.1%,"904,205",Controller
3,4,Jett,1.11, 17.2  /  15.4  /  3.9 ,50.0%,9.3%,242,0.1%,"852,848",Duelist
4,5,Killjoy,0.98, 13.9  /  14.2  /  3.9 ,50.4%,6.4%,198,0.1%,"587,188",Sentinel
5,6,Raze,1.05, 16.2  /  15.4  /  4.8 ,49.9%,6.1%,237,0.1%,"561,296",Duelist
6,7,Brimstone,0.97, 14.3  /  14.7  /  7.7 ,50.5%,5.5%,206,0.1%,"501,794",Controller
7,8,Sova,0.98, 14.2  /  14.5  /  5.3 ,49.6%,4.8%,203,0.1%,"446,459",Initiator
8,9,Skye,0.93, 13.8  /  14.9  /  7.4 ,49.1%,4.7%,197,0.1%,"435,795",Initiator
9,10,Gekko,0.93, 13.9  /  14.9  /  4.9 ,49.7%,4.1%,195,0.1%,"373,941",Initiator
10,11,Phoenix,1.12, 16.8  /  15.1  /  4.5 ,50.6%,3.9%,240,0.1%,"356,125",Duelist
11,12,Cypher,0.99, 14.3  /  14.4  /  4.9 ,49.0%,3.2%,199,0.1%,"290,306",Sentinel
12,13,Chamber,1.07, 15.6  /  14.6  /  3.2 ,48.3%,3.1%,216,0.1%,"281,934",Sentinel
13,14,Fade,0.93, 13.9  /  15  /  6.3 ,48.8%,2.7%,198,0.1%,"248,471",Initiator
14,15,KAY/O,0.9, 13.8  /  15.3  /  8.3 ,46.2%,2.6%,201,0.1%,"236,007",Initiator
15,16,Breach,0.95, 14.4  /  15.2  /  6 ,49.3%,2.4%,204,0.1%,"219,151",Initiator
16,17,Neon,1.0, 15.9  /  15.9  /  4.1 ,47.9%,2.2%,227,0.1%,"203,201",Duelist
17,18,Viper,0.97, 14.2  /  14.6  /  5.5 ,48.6%,2.2%,202,0.1%,"200,117",Controller
18,19,Yoru,1.0, 15.3  /  15.3  /  4.4 ,46.9%,1.9%,216,0.1%,"177,743",Duelist
19,20,Astra,1.02, 14.8  /  14.5  /  5.7 ,48.7%,1.2%,206,0.1%,"109,142",Controller
20,21,Harbor,0.9, 13.6  /  15.1  /  5.7 ,46.2%,0.8%,193,0.1%,"71,348",Controller
