,Rank,Agent,KD,KDA,Win %,Pick %,Avg. Score,First Blood %,Matches
0,1,Sage,0.82, 11.8  /  14.3  /  6.2 ,50.9%,14.7%,173,0.1%,"1,254,855"
1,2,Reyna,1.04, 15.6  /  15  /  4.2 ,50.7%,11.4%,227,0.2%,"969,204"
2,3,Chamber,0.98, 14.1  /  14.4  /  3.5 ,50.1%,7.0%,201,0.1%,"593,640"
3,4,Raze,0.93, 14  /  15  /  4.8 ,50.1%,6.8%,213,0.1%,"575,688"
4,5,Omen,0.88, 13.1  /  14.9  /  4.5 ,47.9%,6.8%,190,0.1%,"575,025"
5,6,Jett,0.97, 14.8  /  15.2  /  3.9 ,49.7%,5.9%,216,0.2%,"505,206"
6,7,Viper,0.85, 12.4  /  14.5  /  5 ,48.4%,5.4%,181,0.1%,"460,224"
7,8,Fade,0.83, 12.2  /  14.8  /  6.1 ,50.4%,5.1%,180,0.1%,"430,542"
8,9,Killjoy,0.87, 12.2  /  14  /  4.2 ,52.4%,4.7%,183,0.1%,"400,962"
9,10,Sova,0.84, 12.3  /  14.6  /  5 ,49.1%,4.7%,182,0.1%,"396,474"
10,11,Brimstone,0.87, 12.7  /  14.6  /  5.7 ,52.2%,4.4%,188,0.1%,"376,482"
11,12,Skye,0.83, 12.2  /  14.7  /  6.1 ,49.3%,4.4%,179,0.1%,"370,821"
12,13,Neon,0.91, 14.1  /  15.5  /  4 ,48.9%,4.1%,207,0.2%,"346,341"
13,14,Yoru,0.89, 13.3  /  15.1  /  3.7 ,47.2%,3.8%,193,0.1%,"324,972"
14,15,KAY/O,0.81, 12.1  /  15  /  6.8 ,47.2%,3.7%,182,0.1%,"317,577"
15,16,Phoenix,0.96, 14.1  /  14.7  /  4 ,50.4%,2.9%,210,0.2%,"247,911"
16,17,Cypher,0.87, 12.5  /  14.4  /  4.6 ,48.9%,2.0%,180,0.1%,"173,400"
17,18,Breach,0.84, 12.7  /  15.2  /  4.9 ,50.1%,1.6%,185,0.1%,"136,476"
18,19,Astra,0.89, 12.7  /  14.3  /  4.3 ,46.1%,0.6%,184,0.1%,"54,672"
