,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches ,Roles 
0,1,Jett,1.08, 17.5  /  16.1  /  3.5 ,49.3%,14.1%,238,0.2%,"124,343",Duelist
1,2,Omen,0.98, 14.9  /  15.2  /  8.2 ,49.3%,12.0%,203,0.1%,"105,591",Controller
2,3,Raze,1.06, 17  /  16  /  4.7 ,49.9%,10.3%,242,0.2%,"90,380",Duelist
3,4,Reyna,1.12, 17.6  /  15.7  /  4.3 ,49.9%,8.7%,240,0.2%,"76,295",Duelist
4,5,Killjoy,1.04, 15.1  /  14.4  /  3.4 ,50.5%,7.6%,205,0.1%,"66,780",Sentinel
5,6,Skye,0.95, 14.4  /  15.1  /  8.5 ,50.1%,7.4%,197,0.1%,"65,282",Initiator
6,7,Chamber,1.11, 16.7  /  15  /  2.6 ,49.3%,7.0%,222,0.2%,"61,256",Sentinel
7,8,Breach,0.93, 14.4  /  15.4  /  7.8 ,48.1%,5.8%,196,0.1%,"51,120",Initiator
8,9,Gekko,0.95, 14.4  /  15.1  /  4.8 ,50.0%,4.5%,191,0.1%,"39,414",Initiator
9,10,Deadlock,1.03, 15.5  /  15.1  /  3.8 ,48.7%,3.8%,221,0.1%,"33,274",Sentinel
10,11,Astra,1.03, 15.2  /  14.8  /  7.1 ,49.3%,2.5%,204,0.1%,"22,171",Controller
11,12,Brimstone,0.99, 14.7  /  14.9  /  9.7 ,52.0%,2.4%,206,0.1%,"21,059",Controller
12,13,Sage,0.96, 14.3  /  15  /  6.9 ,50.3%,2.2%,196,0.1%,"19,212",Sentinel
13,14,Cypher,1.02, 15  /  14.8  /  4.5 ,48.2%,2.1%,201,0.1%,"18,394",Sentinel
14,15,Phoenix,1.1, 17.2  /  15.6  /  4.6 ,50.0%,1.8%,236,0.1%,"15,424",Duelist
15,16,Fade,0.97, 14.6  /  15.1  /  6.7 ,48.5%,1.7%,198,0.1%,"14,625",Initiator
16,17,Harbor,0.95, 14.4  /  15.2  /  6.7 ,47.3%,1.5%,195,0.1%,"13,226",Controller
17,18,Viper,1.05, 15.5  /  14.8  /  6 ,49.5%,1.1%,213,0.1%,"9,803",Controller
18,19,Neon,0.98, 16.2  /  16.5  /  4.3 ,47.0%,1.0%,225,0.2%,"9,069",Duelist
19,20,Yoru,1.01, 16.1  /  15.9  /  4.3 ,47.1%,1.0%,220,0.2%,"8,738",Duelist
20,21,Sova,1.01, 14.9  /  14.8  /  5.8 ,47.5%,0.9%,208,0.1%,"7,657",Initiator
21,22,KAY/O,0.93, 14.6  /  15.6  /  9.8 ,45.7%,0.9%,205,0.1%,"7,532",Initiator
