,Rank,Agent,KD,KDA,Win %,Pick %,Avg. Score,First Blood %,Matches
0,1,Jett,1.06, 17.2  /  16.1  /  3.5 ,49.2%,12.1%,237,0.2%,"1,287,444"
1,2,Chamber,1.1, 16.6  /  15.2  /  2.9 ,50.0%,11.8%,223,0.2%,"1,257,150"
2,3,Reyna,1.12, 17.7  /  15.8  /  4.3 ,50.4%,10.7%,244,0.2%,"1,135,566"
3,4,Sage,0.93, 14  /  15  /  6.8 ,51.8%,7.5%,193,0.1%,"794,886"
4,5,Viper,0.99, 14.6  /  14.7  /  5.4 ,51.1%,6.6%,202,0.1%,"703,290"
5,6,Sova,0.98, 14.5  /  14.8  /  5.6 ,50.6%,6.4%,202,0.1%,"679,983"
6,7,Raze,1.04, 16.6  /  16  /  4.7 ,50.5%,5.9%,239,0.2%,"633,267"
7,8,Brimstone,0.97, 14.4  /  14.9  /  7.9 ,51.9%,5.5%,203,0.1%,"586,092"
8,9,Fade,0.95, 14.4  /  15.1  /  6.5 ,50.2%,5.5%,198,0.1%,"581,247"
9,10,Omen,0.97, 14.8  /  15.3  /  6.7 ,48.0%,4.9%,203,0.1%,"523,464"
10,11,Cypher,1.01, 14.8  /  14.7  /  4.5 ,49.5%,3.5%,200,0.1%,"375,921"
11,12,Skye,0.94, 14.5  /  15.3  /  7 ,49.3%,3.2%,200,0.1%,"344,097"
12,13,KAY/O,0.91, 14.3  /  15.7  /  8.3 ,45.3%,3.2%,202,0.1%,"338,997"
13,14,Phoenix,1.1, 17.3  /  15.7  /  4.5 ,51.3%,3.0%,241,0.2%,"320,841"
14,15,Killjoy,1.02, 14.6  /  14.3  /  3.7 ,50.8%,2.5%,203,0.1%,"269,994"
15,16,Breach,0.93, 14.3  /  15.4  /  7 ,49.5%,2.5%,199,0.1%,"266,220"
16,17,Astra,1.02, 15  /  14.6  /  6.2 ,50.6%,1.7%,203,0.1%,"182,682"
17,18,Neon,0.98, 16.3  /  16.6  /  4.1 ,48.6%,1.5%,228,0.2%,"161,772"
18,19,Yoru,1.01, 15.9  /  15.8  /  4.2 ,47.4%,1.0%,219,0.2%,"108,834"
19,20,Harbor,0.9, 13.9  /  15.4  /  4.9 ,46.3%,0.9%,192,0.1%,"100,572"
