,Rank,Agent,KD,KDA,Win %,Pick %,Avg. Score,First Blood %,Matches
0,1,Chamber,1.18, 18  /  15.2  /  2.7 ,51.3%,20.4%,236,0.2%,"30,804"
1,2,Jett,1.11, 18.2  /  16.4  /  3.6 ,52.1%,14.4%,246,0.2%,"21,726"
2,3,Sova,1.03, 15  /  14.6  /  5.9 ,53.2%,7.3%,205,0.1%,"11,016"
3,4,Reyna,1.14, 18.4  /  16.2  /  3.4 ,52.2%,7.0%,246,0.2%,"10,659"
4,5,Raze,1.02, 16.3  /  16.1  /  4.5 ,49.5%,6.4%,233,0.2%,"9,690"
5,6,Viper,1.06, 15.8  /  15  /  5.5 ,47.6%,6.2%,211,0.1%,"9,435"
6,7,Fade,0.97, 14.8  /  15.3  /  7.2 ,49.7%,6.0%,201,0.1%,"9,027"
7,8,Omen,1, 15  /  14.9  /  6.5 ,49.4%,5.3%,201,0.1%,"8,058"
8,9,Brimstone,1.06, 15.4  /  14.5  /  8.2 ,57.6%,4.9%,212,0.1%,"7,344"
9,10,KAY/O,0.98, 14.9  /  15.2  /  8.3 ,52.7%,3.7%,213,0.1%,"5,610"
10,11,Sage,0.98, 14.5  /  14.9  /  6.5 ,52.0%,3.4%,201,0.1%,"5,202"
11,12,Skye,1.03, 15.3  /  14.8  /  5.2 ,53.3%,3.1%,204,0.1%,"4,692"
12,13,Phoenix,1.14, 17.4  /  15.3  /  3.9 ,52.8%,3.0%,241,0.2%,"4,539"
13,14,Breach,0.98, 15.2  /  15.5  /  5.9 ,39.7%,2.6%,204,0.1%,"3,978"
14,15,Neon,0.99, 16.1  /  16.3  /  3.8 ,48.3%,2.0%,228,0.2%,"3,060"
15,16,Astra,1.11, 16.6  /  15  /  6.4 ,56.5%,1.6%,216,0.1%,"2,346"
16,17,Yoru,1.09, 18.8  /  17.3  /  3.9 ,53.1%,1.1%,236,0.2%,"1,632"
17,18,Cypher,0.99, 14.9  /  15.1  /  3.9 ,46.7%,1.0%,204,0.1%,"1,530"
18,19,Killjoy,0.92, 14  /  15.2  /  3.6 ,29.4%,0.6%,201,0.1%,867
