,Rank,Agent,KD,KDA,Win %,Pick %,Avg. Score,First Blood %,Matches
0,1,Sage,0.93, 13.5  /  14.6  /  6.8 ,50.9%,15.2%,193,0.1%,"2,540,514"
1,2,Reyna,1.13, 17.5  /  15.4  /  4.5 ,50.7%,13.6%,249,0.2%,"2,262,819"
2,3,Jett,1.11, 17.3  /  15.6  /  3.8 ,50.2%,13.3%,246,0.2%,"2,221,560"
3,4,Omen,0.96, 14.5  /  15.2  /  3.8 ,49.4%,9.5%,204,0.1%,"1,582,071"
4,5,Raze,1.03, 16.1  /  15.6  /  4.9 ,50.3%,8.4%,239,0.2%,"1,394,952"
5,6,Sova,0.97, 14.1  /  14.5  /  6.1 ,50.2%,7.5%,205,0.1%,"1,245,471"
6,7,Killjoy,0.95, 13.7  /  14.3  /  3.9 ,50.9%,6.9%,197,0.1%,"1,144,032"
7,8,Phoenix,1.05, 16.2  /  15.4  /  4.3 ,49.2%,4.9%,233,0.2%,"815,643"
8,9,Viper,0.97, 14  /  14.5  /  5.1 ,50.3%,4.7%,201,0.1%,"778,107"
9,10,Brimstone,0.93, 14  /  15  /  5.2 ,50.0%,4.4%,201,0.1%,"730,728"
10,11,Cypher,0.95, 13.9  /  14.6  /  4.8 ,48.4%,3.6%,195,0.1%,"608,328"
11,12,Skye,0.92, 13.8  /  15  /  4.8 ,48.2%,3.0%,196,0.1%,"496,587"
12,13,Breach,0.89, 13.8  /  15.6  /  5.6 ,46.3%,2.2%,198,0.1%,"370,005"
13,14,Yoru,0.95, 14.7  /  15.6  /  3.9 ,45.3%,1.7%,211,0.2%,"285,753"
14,15,Astra,0.98, 14.4  /  14.7  /  4.1 ,49.1%,1.3%,202,0.1%,"214,965"
