,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches ,Roles 
0,1,Sage,0.79, 11.3  /  14.2  /  6.4 ,49.3%,13.1%,167,0.1%,"535,257",Sentinel
1,2,Reyna,1.05, 15.4  /  14.7  /  4.6 ,49.5%,11.1%,226,0.1%,"452,514",Duelist
2,3,Raze,0.93, 13.8  /  14.9  /  4.8 ,49.1%,7.1%,210,0.1%,"290,163",Duelist
3,4,Omen,0.87, 12.8  /  14.7  /  5 ,47.4%,6.3%,186,0.1%,"257,405",Controller
4,5,Jett,0.96, 14.3  /  14.9  /  4 ,48.6%,6.2%,211,0.1%,"254,779",Duelist
5,6,Gekko,0.81, 11.9  /  14.6  /  4.6 ,48.7%,5.3%,173,0.1%,"215,159",Initiator
6,7,Killjoy,0.88, 12.2  /  13.9  /  4.1 ,50.3%,5.1%,182,0.1%,"209,476",Sentinel
7,8,Brimstone,0.89, 12.7  /  14.3  /  6.3 ,49.8%,4.9%,189,0.1%,"200,920",Controller
8,9,Phoenix,0.94, 13.7  /  14.6  /  4.4 ,47.8%,4.8%,204,0.1%,"195,972",Duelist
9,10,Skye,0.81, 11.7  /  14.4  /  7 ,49.3%,4.2%,175,0.1%,"171,860",Initiator
10,11,Neon,0.89, 13.5  /  15.2  /  4.2 ,47.8%,4.2%,201,0.1%,"171,273",Duelist
11,12,Yoru,0.87, 12.9  /  14.8  /  4.4 ,46.0%,4.1%,189,0.1%,"167,565",Duelist
12,13,Fade,0.8, 11.8  /  14.6  /  6 ,48.1%,4.0%,175,0.1%,"163,494",Initiator
13,14,Sova,0.82, 11.9  /  14.5  /  5 ,46.8%,3.8%,177,0.1%,"156,100",Initiator
14,15,Viper,0.85, 12.2  /  14.4  /  5 ,48.5%,3.6%,180,0.1%,"148,472",Controller
15,16,Cypher,0.87, 12.3  /  14.1  /  4.8 ,48.5%,2.9%,179,0.1%,"119,369",Sentinel
16,17,KAY/O,0.8, 11.8  /  14.9  /  7.7 ,46.6%,2.9%,180,0.1%,"117,343",Initiator
17,18,Breach,0.87, 12.8  /  14.8  /  5.6 ,49.5%,2.5%,189,0.1%,"101,744",Initiator
18,19,Chamber,0.93, 13.4  /  14.4  /  3.5 ,47.6%,2.2%,194,0.1%,"89,573",Sentinel
19,20,Harbor,0.8, 11.8  /  14.7  /  5.2 ,47.4%,1.1%,174,0.1%,"44,035",Controller
20,21,Astra,0.91, 12.7  /  14  /  4.8 ,48.5%,0.5%,186,0.1%,"22,295",Controller
