,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches ,Roles 
0,1,Sage,0.78, 11.1  /  14.3  /  6.5 ,50.5%,12.5%,163,0.1%,"125,130",Sentinel
1,2,Reyna,1.0, 14.8  /  14.8  /  4.5 ,49.6%,10.6%,216,0.2%,"106,337",Duelist
2,3,Raze,0.92, 13.8  /  15  /  5 ,49.9%,7.7%,210,0.1%,"77,470",Duelist
3,4,Omen,0.88, 13  /  14.7  /  5 ,49.0%,7.2%,187,0.1%,"72,035",Controller
4,5,Jett,0.92, 13.8  /  15  /  3.9 ,48.7%,5.6%,202,0.2%,"56,434",Duelist
5,6,Deadlock,0.86, 12.5  /  14.6  /  3.9 ,49.3%,5.4%,187,0.1%,"53,818",Sentinel
6,7,Gekko,0.79, 11.7  /  14.7  /  4.5 ,49.6%,4.9%,169,0.1%,"48,913",Initiator
7,8,Skye,0.8, 11.6  /  14.5  /  7.3 ,49.7%,4.9%,172,0.1%,"48,736",Initiator
8,9,Phoenix,0.92, 13.5  /  14.7  /  4.4 ,48.1%,4.4%,199,0.1%,"44,170",Duelist
9,10,Yoru,0.87, 12.9  /  14.9  /  4.1 ,46.9%,4.2%,187,0.1%,"42,168",Duelist
10,11,Killjoy,0.87, 12.1  /  13.9  /  4 ,51.7%,4.1%,179,0.1%,"41,180",Sentinel
11,12,Brimstone,0.87, 12.6  /  14.5  /  6.4 ,50.3%,3.8%,187,0.1%,"38,477",Controller
12,13,Neon,0.86, 13.1  /  15.3  /  4.1 ,48.2%,3.7%,193,0.2%,"36,789",Duelist
13,14,Fade,0.79, 11.6  /  14.7  /  5.8 ,48.7%,3.5%,171,0.1%,"34,959",Initiator
14,15,Sova,0.82, 12  /  14.6  /  4.9 ,48.0%,3.4%,177,0.1%,"34,470",Initiator
15,16,Viper,0.84, 12  /  14.4  /  4.8 ,48.5%,3.2%,177,0.1%,"32,286",Controller
16,17,Cypher,0.89, 12.4  /  14  /  4.9 ,49.9%,3.0%,178,0.1%,"29,764",Sentinel
17,18,KAY/O,0.79, 11.8  /  15  /  7.4 ,47.1%,2.5%,176,0.1%,"25,296",Initiator
18,19,Chamber,0.91, 13.1  /  14.5  /  3.5 ,48.4%,2.0%,189,0.2%,"20,151",Sentinel
19,20,Breach,0.85, 12.7  /  15  /  5.4 ,48.6%,1.6%,186,0.1%,"16,279",Initiator
20,21,Harbor,0.78, 11.6  /  14.8  /  5 ,46.9%,0.8%,170,0.1%,"8,333",Controller
21,22,Astra,0.89, 12.5  /  14.1  /  4.9 ,47.9%,0.7%,181,0.1%,"7,126",Controller
