,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches ,Roles 
0,1,Reyna,1.18, 18.2  /  15.4  /  4.6 ,50.4%,12.4%,256,0.1%,"34,890",Duelist
1,2,Sage,0.92, 13.6  /  14.7  /  7.1 ,50.5%,10.9%,192,0.1%,"30,855",Sentinel
2,3,Omen,1.0, 15  /  15  /  6.6 ,48.4%,9.2%,210,0.1%,"25,840",Controller
3,4,Jett,1.11, 17.4  /  15.6  /  3.9 ,49.2%,8.8%,245,0.1%,"24,828",Duelist
4,5,Killjoy,0.99, 14.2  /  14.3  /  3.9 ,50.3%,6.7%,201,0.2%,"18,858",Sentinel
5,6,Raze,1.07, 16.7  /  15.5  /  4.9 ,50.0%,5.9%,243,0.1%,"16,687",Duelist
6,7,Brimstone,0.98, 14.5  /  14.8  /  8 ,50.8%,5.8%,208,0.1%,"16,310",Controller
7,8,Gekko,0.96, 14.2  /  14.9  /  5 ,50.3%,5.1%,199,0.1%,"14,285",Initiator
8,9,Sova,1.0, 14.7  /  14.7  /  5.5 ,49.0%,4.8%,208,0.1%,"13,451",Initiator
9,10,Skye,0.94, 14.1  /  15  /  7.5 ,49.6%,3.8%,200,0.1%,"10,684",Initiator
10,11,Phoenix,1.14, 17.3  /  15.2  /  4.6 ,51.8%,3.8%,245,0.1%,"10,590",Duelist
11,12,Fade,0.95, 14.3  /  15  /  6.4 ,49.0%,3.4%,202,0.1%,"9,688",Initiator
12,13,Cypher,1.0, 14.4  /  14.4  /  4.9 ,48.6%,3.3%,202,0.1%,"9,439",Sentinel
13,14,KAY/O,0.93, 14.4  /  15.5  /  8.6 ,46.2%,2.9%,207,0.1%,"8,233",Initiator
14,15,Chamber,1.08, 15.9  /  14.7  /  3.2 ,48.1%,2.6%,219,0.1%,"7,348",Sentinel
15,16,Breach,0.95, 14.6  /  15.3  /  6.2 ,48.5%,2.5%,207,0.1%,"7,063",Initiator
16,17,Neon,1.02, 16.4  /  16.1  /  4.2 ,47.0%,2.1%,234,0.1%,"5,932",Duelist
17,18,Viper,0.98, 14.4  /  14.7  /  5.5 ,50.6%,2.0%,205,0.1%,"5,716",Controller
18,19,Yoru,1.05, 16.1  /  15.4  /  4.4 ,46.0%,1.8%,226,0.1%,"5,142",Duelist
19,20,Astra,1.02, 14.9  /  14.5  /  6 ,48.9%,1.5%,206,0.1%,"4,190",Controller
20,21,Harbor,0.91, 13.9  /  15.3  /  5.8 ,43.3%,0.8%,196,0.1%,"2,239",Controller
