,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches 
0,1,Jett,1.1, 17.3  /  15.8  /  3.8 ,49.2%,12.5%,241,0.1%,"855,340"
1,2,Reyna,1.16, 18  /  15.6  /  4.6 ,50.0%,11.0%,250,0.1%,"755,317"
2,3,Sage,0.91, 13.5  /  14.9  /  7.1 ,50.1%,7.6%,189,0.1%,"518,875"
3,4,Viper,1.01, 14.8  /  14.6  /  6.1 ,49.9%,6.5%,207,0.1%,"443,318"
4,5,Killjoy,1, 14.3  /  14.3  /  3.9 ,50.1%,6.0%,200,0.1%,"412,414"
5,6,Skye,0.94, 14.2  /  15.1  /  7.9 ,49.1%,5.7%,199,0.1%,"389,788"
6,7,Gekko,0.94, 14.1  /  15  /  5 ,50.4%,5.3%,194,0.1%,"363,181"
7,8,Raze,1.04, 16.5  /  15.8  /  4.9 ,49.4%,4.8%,239,0.1%,"326,597"
8,9,Chamber,1.09, 16.2  /  14.8  /  3.1 ,48.3%,4.6%,218,0.1%,"312,871"
9,10,Fade,0.96, 14.4  /  15.1  /  6.5 ,49.4%,4.5%,201,0.1%,"306,245"
10,11,Omen,0.96, 14.7  /  15.3  /  6.6 ,47.5%,4.0%,204,0.1%,"274,556"
11,12,Cypher,1, 14.5  /  14.5  /  4.8 ,49.1%,3.8%,199,0.1%,"260,022"
12,13,Brimstone,0.96, 14.3  /  14.8  /  8.3 ,50.7%,3.8%,204,0.1%,"259,643"
13,14,Phoenix,1.13, 17.4  /  15.4  /  4.9 ,51.0%,3.8%,244,0.1%,"259,561"
14,15,Harbor,0.91, 13.7  /  15.1  /  6.2 ,46.8%,3.6%,190,0.1%,"245,720"
15,16,Astra,1.05, 15.1  /  14.4  /  6.4 ,50.5%,3.2%,207,0.1%,"221,192"
16,17,KAY/O,0.91, 14.2  /  15.6  /  8.5 ,45.2%,2.7%,203,0.1%,"182,981"
17,18,Sova,0.99, 14.5  /  14.7  /  5.7 ,48.7%,2.4%,204,0.1%,"166,477"
18,19,Neon,0.99, 16.1  /  16.4  /  4.3 ,47.4%,1.6%,227,0.1%,"109,106"
19,20,Yoru,1.01, 15.8  /  15.7  /  4.6 ,46.9%,1.4%,221,0.1%,"97,138"
20,21,Breach,0.93, 14.4  /  15.5  /  6.5 ,47.3%,1.4%,202,0.1%,"96,365"
